,image_path,au1,au2,au4,au6,au7,au10,au12,au14,au15,au17,au23,au24
51482,BP4D/aligned_images/F004/T4/01330.jpg,1,1,0,1,0,1,1,1,0,1,0,0
90292,BP4D/aligned_images/M009/T4/00585.jpg,0,0,0,1,0,1,1,1,0,0,0,1
91030,BP4D/aligned_images/M009/T5/00842.jpg,0,0,0,0,0,0,0,1,0,0,1,0
16930,BP4D/aligned_images/F020/T5/00323.jpg,0,1,0,1,1,1,1,1,0,1,0,0
15180,BP4D/aligned_images/F020/T1/01246.jpg,0,0,0,1,1,1,1,1,0,0,0,0
55479,BP4D/aligned_images/F006/T4/00774.jpg,0,1,0,1,0,1,1,0,0,0,0,0
26325,BP4D/aligned_images/M005/T2/01034.jpg,0,0,0,0,0,0,0,1,0,1,0,1
52896,BP4D/aligned_images/F004/T6/00389.jpg,0,0,1,1,1,1,1,1,1,1,1,0
39716,BP4D/aligned_images/M016/T1/00659.jpg,0,0,1,0,0,0,1,0,0,0,0,0
5573,BP4D/aligned_images/F005/T5/00881.jpg,1,0,0,0,0,1,0,1,1,1,0,0
11491,BP4D/aligned_images/F013/T1/00619.jpg,0,0,0,0,1,0,1,0,1,0,1,0
18604,BP4D/aligned_images/F022/T1/01307.jpg,0,0,0,1,1,0,0,1,1,1,0,0
78792,BP4D/aligned_images/F021/T1/00098.jpg,1,0,0,1,1,1,1,0,0,0,0,0
39752,BP4D/aligned_images/M016/T1/00695.jpg,0,0,1,0,1,0,1,0,0,0,0,0
18652,BP4D/aligned_images/F022/T1/01355.jpg,0,0,0,1,1,0,0,1,1,1,0,1
9925,BP4D/aligned_images/F011/T5/01335.jpg,1,0,1,1,1,1,1,0,0,0,0,0
52985,BP4D/aligned_images/F004/T6/00478.jpg,0,1,0,1,0,1,1,1,0,1,1,0
15573,BP4D/aligned_images/F020/T2/01390.jpg,1,0,1,0,1,0,0,0,0,1,0,0
59249,BP4D/aligned_images/F007/T4/01541.jpg,1,1,1,1,1,1,1,0,0,0,1,0
54093,BP4D/aligned_images/F006/T1/00609.jpg,1,1,0,0,0,0,1,0,0,1,0,0
63132,BP4D/aligned_images/F012/T5/00325.jpg,0,0,0,0,0,1,1,1,1,1,0,0
69287,BP4D/aligned_images/F015/T3/00229.jpg,0,0,1,1,1,1,0,1,0,1,0,0
54525,BP4D/aligned_images/F006/T2/01289.jpg,1,0,1,0,1,0,0,0,0,1,0,1
43208,BP4D/aligned_images/M017/T1/00495.jpg,0,0,0,1,0,1,1,0,0,0,0,0
18929,BP4D/aligned_images/F022/T2/00280.jpg,0,0,1,0,0,0,0,0,0,0,0,0
29240,BP4D/aligned_images/M010/T1/00230.jpg,0,0,0,0,0,1,1,0,0,0,0,0
46671,BP4D/aligned_images/M018/T1/00003.jpg,0,0,0,0,0,0,1,0,0,0,0,0
39254,BP4D/aligned_images/M013/T8/00062.jpg,0,0,0,0,1,0,0,0,1,1,0,0
38132,BP4D/aligned_images/M013/T5/00425.jpg,0,0,0,1,1,1,0,1,1,1,1,1
34902,BP4D/aligned_images/M011/T6/01114.jpg,0,0,1,0,1,0,0,1,1,0,1,0
62201,BP4D/aligned_images/F012/T3/00180.jpg,0,0,1,1,1,1,0,1,0,0,0,0
19387,BP4D/aligned_images/F022/T2/00738.jpg,0,0,1,0,0,0,0,0,0,0,0,0
2867,BP4D/aligned_images/F003/T7/00212.jpg,1,1,0,0,0,1,1,1,0,1,0,0
67563,BP4D/aligned_images/F014/T7/00851.jpg,0,0,0,0,0,0,1,1,1,1,1,1
26155,BP4D/aligned_images/M005/T1/00762.jpg,0,0,0,1,1,1,1,1,1,1,0,1
73301,BP4D/aligned_images/F017/T5/00155.jpg,0,0,0,0,0,0,0,0,0,0,0,0
25093,BP4D/aligned_images/M002/T7/00920.jpg,0,0,0,1,1,1,1,0,0,1,0,0
24525,BP4D/aligned_images/M002/T6/00508.jpg,1,1,0,0,0,0,0,0,0,0,0,0
90100,BP4D/aligned_images/M009/T3/00214.jpg,0,0,0,1,1,1,1,1,0,0,0,0
13426,BP4D/aligned_images/F013/T5/00251.jpg,0,0,0,1,0,0,1,1,0,1,0,0
21706,BP4D/aligned_images/F022/T8/00112.jpg,0,0,1,1,1,1,0,0,1,1,0,0
41836,BP4D/aligned_images/M016/T6/00769.jpg,0,0,0,0,0,1,0,0,0,0,0,0
82881,BP4D/aligned_images/M003/T2/01328.jpg,0,0,0,0,0,1,0,1,0,0,0,0
60831,BP4D/aligned_images/F007/T8/00028.jpg,1,0,1,1,1,1,0,1,0,1,0,0
27092,BP4D/aligned_images/M005/T3/00197.jpg,1,1,1,0,1,1,1,1,0,1,0,0
37427,BP4D/aligned_images/M013/T4/00489.jpg,0,0,0,1,1,1,0,0,1,0,1,0
20810,BP4D/aligned_images/F022/T6/00061.jpg,0,0,0,0,0,0,0,0,0,0,0,0
53210,BP4D/aligned_images/F004/T7/01627.jpg,0,0,0,1,1,1,1,0,0,0,0,0
93388,BP4D/aligned_images/M015/T2/01171.jpg,0,1,0,0,0,0,0,1,0,0,0,0
68946,BP4D/aligned_images/F015/T2/01466.jpg,0,1,1,0,0,0,0,0,0,0,0,0
49251,BP4D/aligned_images/M018/T6/00918.jpg,0,0,0,0,0,0,0,0,0,0,0,0
21589,BP4D/aligned_images/F022/T7/00947.jpg,0,0,0,1,0,1,0,1,1,0,0,0
7059,BP4D/aligned_images/F005/T7/00732.jpg,1,1,0,0,0,0,1,0,0,0,0,0
49129,BP4D/aligned_images/M018/T6/00796.jpg,0,0,0,0,0,0,0,0,0,0,0,0
51951,BP4D/aligned_images/F004/T5/00707.jpg,1,0,1,0,0,1,1,1,0,1,1,1
94120,BP4D/aligned_images/M015/T4/01098.jpg,0,0,0,1,0,1,1,0,0,1,1,0
57871,BP4D/aligned_images/F007/T1/01044.jpg,0,0,0,1,1,1,1,1,0,0,0,0
6490,BP4D/aligned_images/F005/T6/00738.jpg,0,0,1,1,1,1,0,1,0,0,0,0
33988,BP4D/aligned_images/M011/T4/00706.jpg,0,0,0,0,0,1,1,1,0,0,0,0
65757,BP4D/aligned_images/F014/T3/00185.jpg,1,0,0,0,0,0,0,0,0,0,0,0
60558,BP4D/aligned_images/F007/T7/01020.jpg,1,0,1,1,1,1,1,1,0,0,0,0
23969,BP4D/aligned_images/M002/T5/00676.jpg,0,1,0,1,1,1,1,1,1,0,1,0
64187,BP4D/aligned_images/F012/T7/01890.jpg,0,0,0,1,0,1,1,0,1,0,0,0
75743,BP4D/aligned_images/F019/T2/00597.jpg,0,0,0,0,0,1,0,0,0,0,0,0
90720,BP4D/aligned_images/M009/T5/00532.jpg,0,0,0,0,0,0,1,0,0,0,1,0
24199,BP4D/aligned_images/M002/T5/00906.jpg,1,1,0,0,1,0,0,0,0,0,0,0
92919,BP4D/aligned_images/M015/T1/01322.jpg,0,0,1,1,1,1,1,0,0,0,0,0
42515,BP4D/aligned_images/M016/T7/01064.jpg,1,1,0,1,0,0,0,1,1,0,0,0
25857,BP4D/aligned_images/M005/T1/00464.jpg,0,0,0,0,0,0,0,1,0,1,0,1
20968,BP4D/aligned_images/F022/T6/00219.jpg,0,0,1,0,0,0,1,1,1,1,0,1
56753,BP4D/aligned_images/F006/T7/00507.jpg,0,1,0,0,0,0,0,1,0,1,0,0
7280,BP4D/aligned_images/F005/T8/00201.jpg,1,0,1,0,0,1,0,0,0,1,0,0
59536,BP4D/aligned_images/F007/T5/00308.jpg,1,0,1,1,1,1,1,1,1,1,1,0
95547,BP4D/aligned_images/M015/T7/00665.jpg,0,0,0,1,1,1,1,1,0,0,0,0
50172,BP4D/aligned_images/F004/T1/00913.jpg,0,0,0,1,0,0,1,1,0,0,0,0
53120,BP4D/aligned_images/F004/T7/01537.jpg,1,1,0,1,1,1,1,0,0,0,0,0
68160,BP4D/aligned_images/F015/T1/00769.jpg,1,0,0,1,1,1,1,1,0,0,0,0
14944,BP4D/aligned_images/F020/T1/01010.jpg,0,0,0,1,1,1,1,1,0,0,0,0
22479,BP4D/aligned_images/M002/T1/00664.jpg,1,0,0,0,1,0,0,0,0,1,0,0
85160,BP4D/aligned_images/M003/T8/00095.jpg,0,0,1,1,1,1,1,1,1,0,1,1
48442,BP4D/aligned_images/M018/T4/01534.jpg,0,0,0,1,1,1,1,0,0,0,0,0
20596,BP4D/aligned_images/F022/T5/00625.jpg,0,0,0,1,1,0,1,1,1,1,1,1
4549,BP4D/aligned_images/F005/T2/01451.jpg,1,0,1,0,0,0,0,0,0,0,0,0
23449,BP4D/aligned_images/M002/T4/00748.jpg,1,1,0,1,1,1,1,0,1,1,0,0
75843,BP4D/aligned_images/F019/T2/00697.jpg,0,0,0,0,0,1,0,0,0,0,0,0
65612,BP4D/aligned_images/F014/T3/00040.jpg,0,0,0,0,0,0,0,0,0,0,0,0
38930,BP4D/aligned_images/M013/T7/00233.jpg,0,0,0,0,0,1,0,0,1,0,0,0
39185,BP4D/aligned_images/M013/T7/00488.jpg,0,0,0,0,0,1,0,0,1,0,0,0
23196,BP4D/aligned_images/M002/T3/00073.jpg,0,0,0,0,0,0,0,0,0,0,0,0
19264,BP4D/aligned_images/F022/T2/00615.jpg,0,0,1,0,0,0,0,0,0,0,0,0
52331,BP4D/aligned_images/F004/T5/01087.jpg,1,0,0,1,1,1,1,1,0,1,0,0
42106,BP4D/aligned_images/M016/T6/01039.jpg,0,0,1,1,1,1,0,0,1,1,1,1
50346,BP4D/aligned_images/F004/T1/01087.jpg,0,0,0,1,1,1,1,1,0,0,0,0
4341,BP4D/aligned_images/F005/T2/01243.jpg,1,0,1,0,0,0,0,0,0,0,0,0
20145,BP4D/aligned_images/F022/T4/01060.jpg,0,0,1,1,1,1,1,1,0,1,1,0
39500,BP4D/aligned_images/M016/T1/00443.jpg,0,0,1,0,1,0,1,1,0,0,0,0
57747,BP4D/aligned_images/F007/T1/00920.jpg,0,0,1,0,1,1,1,1,1,1,0,0
79322,BP4D/aligned_images/F021/T2/01157.jpg,1,0,1,0,0,0,0,0,0,0,0,0
26248,BP4D/aligned_images/M005/T1/00855.jpg,0,0,0,1,1,1,1,0,0,1,0,0
34953,BP4D/aligned_images/M011/T6/01165.jpg,0,0,1,0,0,0,0,1,0,0,1,0
52322,BP4D/aligned_images/F004/T5/01078.jpg,1,0,0,1,1,1,1,1,0,1,0,0
39971,BP4D/aligned_images/M016/T1/00914.jpg,0,0,0,1,1,1,1,0,0,0,0,0
90439,BP4D/aligned_images/M009/T4/00732.jpg,1,1,0,1,1,1,1,0,0,0,0,0
23112,BP4D/aligned_images/M002/T2/00592.jpg,1,1,0,0,0,0,0,0,0,0,0,0
59998,BP4D/aligned_images/F007/T6/00206.jpg,1,0,1,1,1,1,0,1,1,1,1,0
65135,BP4D/aligned_images/F014/T2/00631.jpg,0,0,0,0,0,0,0,0,0,0,1,1
55364,BP4D/aligned_images/F006/T4/00659.jpg,0,1,0,1,0,1,1,0,0,0,0,0
85294,BP4D/aligned_images/M003/T8/00229.jpg,0,0,0,1,1,1,1,1,1,0,1,0
53379,BP4D/aligned_images/F004/T7/01796.jpg,0,0,0,1,0,1,1,0,0,1,0,0
42677,BP4D/aligned_images/M016/T7/01226.jpg,0,0,0,1,0,0,0,0,0,1,0,0
89384,BP4D/aligned_images/M009/T1/00561.jpg,0,0,0,1,1,1,1,1,0,0,0,0
78004,BP4D/aligned_images/F019/T7/00851.jpg,0,0,0,0,0,1,0,1,1,1,1,1
79180,BP4D/aligned_images/F021/T1/00486.jpg,0,0,0,1,1,1,1,0,0,0,0,0
20822,BP4D/aligned_images/F022/T6/00073.jpg,0,0,0,0,0,0,0,0,0,1,1,1
9000,BP4D/aligned_images/F011/T4/00017.jpg,1,1,0,0,0,0,0,0,0,0,0,0
2545,BP4D/aligned_images/F003/T6/00101.jpg,0,0,0,0,0,0,1,1,0,0,0,0
72228,BP4D/aligned_images/F017/T2/01327.jpg,0,0,0,0,0,0,0,1,0,0,0,0
3634,BP4D/aligned_images/F003/T8/00870.jpg,0,0,0,0,0,1,1,0,0,0,0,0
13168,BP4D/aligned_images/F013/T4/00814.jpg,0,0,0,1,1,1,1,1,0,1,1,0
72229,BP4D/aligned_images/F017/T2/01328.jpg,0,0,0,0,0,0,0,1,0,0,0,0
28952,BP4D/aligned_images/M005/T7/01506.jpg,0,0,0,1,1,1,1,1,0,0,0,0
58961,BP4D/aligned_images/F007/T4/01253.jpg,1,1,0,1,1,1,1,1,0,0,1,0
17824,BP4D/aligned_images/F020/T7/01135.jpg,0,0,0,1,1,1,1,1,0,0,1,0
5749,BP4D/aligned_images/F005/T5/01057.jpg,1,0,0,1,0,1,1,1,0,1,0,0
63452,BP4D/aligned_images/F012/T6/00093.jpg,0,0,0,1,1,1,1,0,0,0,0,0
11416,BP4D/aligned_images/F013/T1/00544.jpg,0,0,0,0,1,1,1,0,0,1,0,0
33018,BP4D/aligned_images/M011/T2/00209.jpg,0,0,0,0,0,0,0,0,1,1,1,1
47337,BP4D/aligned_images/M018/T2/00402.jpg,0,0,0,0,0,0,0,0,0,0,0,0
81211,BP4D/aligned_images/F021/T6/00323.jpg,0,0,0,1,1,1,1,1,0,0,0,0
27859,BP4D/aligned_images/M005/T5/00325.jpg,1,0,0,1,1,1,1,0,0,0,0,0
75954,BP4D/aligned_images/F019/T2/00808.jpg,0,0,0,0,0,1,0,0,0,0,0,0
52189,BP4D/aligned_images/F004/T5/00945.jpg,1,0,0,1,1,1,1,1,0,0,0,0
67086,BP4D/aligned_images/F014/T6/00737.jpg,0,0,0,0,1,1,0,1,0,0,0,0
66052,BP4D/aligned_images/F014/T4/00166.jpg,1,0,0,1,1,0,1,1,0,1,1,0
59269,BP4D/aligned_images/F007/T4/01561.jpg,1,1,1,1,1,1,1,0,0,0,1,0
31488,BP4D/aligned_images/M010/T6/00671.jpg,0,0,0,1,0,1,1,1,0,0,0,0
756,BP4D/aligned_images/F003/T2/01103.jpg,0,0,0,0,0,0,0,0,0,0,0,0
47437,BP4D/aligned_images/M018/T2/00502.jpg,0,0,0,0,0,0,0,0,0,0,0,0
71714,BP4D/aligned_images/F017/T1/00357.jpg,0,0,0,1,1,1,1,1,0,1,1,1
53862,BP4D/aligned_images/F004/T8/00354.jpg,1,0,1,1,1,1,1,0,0,1,0,0
45305,BP4D/aligned_images/M017/T5/01089.jpg,0,0,0,1,1,1,1,1,0,0,0,0
55759,BP4D/aligned_images/F006/T5/00507.jpg,0,0,0,1,1,0,0,0,0,1,0,0
48710,BP4D/aligned_images/M018/T5/00464.jpg,0,0,0,1,1,1,1,1,0,0,0,0
73779,BP4D/aligned_images/F017/T6/00602.jpg,0,0,0,0,0,0,0,0,0,0,0,0
68590,BP4D/aligned_images/F015/T2/01110.jpg,0,0,0,0,0,0,0,1,0,1,0,0
16978,BP4D/aligned_images/F020/T5/00371.jpg,0,1,1,1,1,1,1,1,0,0,0,0
74810,BP4D/aligned_images/F017/T7/01288.jpg,0,0,0,1,1,1,1,1,0,1,1,0
23846,BP4D/aligned_images/M002/T4/01145.jpg,0,0,0,1,1,0,1,1,0,0,0,0
79256,BP4D/aligned_images/F021/T2/01091.jpg,0,0,1,0,0,0,0,0,0,0,0,0
15610,BP4D/aligned_images/F020/T2/01427.jpg,1,0,1,0,1,0,0,0,0,1,0,0
57067,BP4D/aligned_images/F006/T7/00821.jpg,0,0,0,1,1,1,1,1,0,0,0,0
53222,BP4D/aligned_images/F004/T7/01639.jpg,0,0,0,1,1,1,1,0,0,0,0,0
56950,BP4D/aligned_images/F006/T7/00704.jpg,1,1,0,1,0,1,1,1,0,0,0,0
73848,BP4D/aligned_images/F017/T6/00671.jpg,0,0,0,0,0,0,0,1,0,0,1,0
81492,BP4D/aligned_images/F021/T7/01349.jpg,0,0,0,1,1,1,1,1,0,0,0,0
91407,BP4D/aligned_images/M009/T6/00506.jpg,0,0,0,0,0,0,0,1,0,1,0,0
74081,BP4D/aligned_images/F017/T6/00904.jpg,0,0,0,0,0,0,0,1,0,0,0,1
47413,BP4D/aligned_images/M018/T2/00478.jpg,0,0,0,0,0,0,0,0,0,0,0,0
46948,BP4D/aligned_images/M018/T1/00280.jpg,0,0,0,0,0,0,0,1,0,0,0,0
24852,BP4D/aligned_images/M002/T6/00835.jpg,0,1,0,1,1,1,1,0,0,0,0,0
88618,BP4D/aligned_images/M006/T8/00797.jpg,0,0,1,0,0,0,0,0,0,1,0,0
55093,BP4D/aligned_images/F006/T3/00257.jpg,0,0,0,0,0,0,1,1,0,1,1,1
34612,BP4D/aligned_images/M011/T5/01112.jpg,0,0,0,1,1,1,1,0,0,0,0,0
24079,BP4D/aligned_images/M002/T5/00786.jpg,0,1,0,1,1,1,1,1,0,0,0,0
54713,BP4D/aligned_images/F006/T2/01477.jpg,1,0,0,0,0,0,0,0,0,0,0,0
32530,BP4D/aligned_images/M011/T1/00864.jpg,0,0,0,1,0,1,1,1,0,0,0,0
84445,BP4D/aligned_images/M003/T6/00112.jpg,0,0,0,1,1,1,1,0,0,0,0,0
71546,BP4D/aligned_images/F017/T1/00189.jpg,0,0,0,0,0,0,0,0,0,0,1,0
9068,BP4D/aligned_images/F011/T4/00085.jpg,0,0,0,1,1,0,1,1,1,1,1,1
52383,BP4D/aligned_images/F004/T5/01139.jpg,1,1,0,0,0,1,1,1,0,0,0,0
26815,BP4D/aligned_images/M005/T2/01524.jpg,0,0,1,1,1,1,0,1,0,1,0,1
51607,BP4D/aligned_images/F004/T4/01455.jpg,1,1,0,1,1,1,1,1,0,0,0,0
58321,BP4D/aligned_images/F007/T2/00371.jpg,0,0,1,1,1,0,0,0,0,0,0,0
48534,BP4D/aligned_images/M018/T5/00288.jpg,0,0,0,0,0,0,1,0,0,0,0,0
464,BP4D/aligned_images/F003/T1/01176.jpg,1,0,0,0,0,0,0,0,0,0,1,0
13086,BP4D/aligned_images/F013/T4/00732.jpg,0,0,0,1,1,1,1,1,0,0,0,0
2823,BP4D/aligned_images/F003/T7/00168.jpg,1,1,0,0,0,0,0,1,0,0,0,0
68837,BP4D/aligned_images/F015/T2/01357.jpg,0,0,0,0,0,0,0,0,0,0,0,0
26826,BP4D/aligned_images/M005/T2/01535.jpg,0,0,1,1,1,1,0,1,0,1,0,1
90551,BP4D/aligned_images/M009/T4/00859.jpg,1,1,1,1,1,1,1,0,0,1,0,1
50373,BP4D/aligned_images/F004/T1/01114.jpg,0,0,0,1,1,1,1,1,0,0,0,0
14237,BP4D/aligned_images/F013/T7/00634.jpg,0,0,0,1,1,0,1,1,0,0,0,0
87638,BP4D/aligned_images/M006/T6/00615.jpg,0,0,1,0,0,1,0,0,0,1,1,1
91816,BP4D/aligned_images/M009/T7/01015.jpg,0,0,0,0,0,0,0,0,0,1,0,0
73291,BP4D/aligned_images/F017/T5/00145.jpg,0,0,0,0,0,0,0,0,0,0,0,0
79873,BP4D/aligned_images/F021/T3/00198.jpg,0,0,0,1,1,1,1,1,0,0,0,0
1559,BP4D/aligned_images/F003/T4/00610.jpg,0,0,0,0,1,0,0,1,0,0,0,0
56458,BP4D/aligned_images/F006/T6/00418.jpg,1,1,0,0,0,0,1,0,0,1,0,0
37591,BP4D/aligned_images/M013/T4/00653.jpg,0,0,0,1,1,1,1,0,0,0,0,0
52442,BP4D/aligned_images/F004/T5/01198.jpg,1,1,0,1,1,1,1,1,0,0,0,0
88197,BP4D/aligned_images/M006/T7/00819.jpg,1,0,0,0,0,0,0,0,0,1,0,0
30014,BP4D/aligned_images/M010/T2/01402.jpg,1,0,1,0,1,1,0,0,0,0,0,0
64900,BP4D/aligned_images/F014/T1/00729.jpg,0,0,0,0,0,0,0,1,0,1,0,0
56386,BP4D/aligned_images/F006/T6/00346.jpg,1,1,0,0,0,0,0,1,0,1,1,1
81253,BP4D/aligned_images/F021/T7/01110.jpg,0,0,0,1,1,1,1,1,0,0,0,0
63917,BP4D/aligned_images/F012/T7/01620.jpg,0,0,0,1,0,1,1,0,0,0,0,0
50864,BP4D/aligned_images/F004/T2/01489.jpg,0,0,1,0,0,0,0,0,0,0,0,0
76319,BP4D/aligned_images/F019/T3/00126.jpg,0,0,0,0,0,0,0,1,0,0,0,0
53468,BP4D/aligned_images/F004/T7/01885.jpg,0,0,0,1,0,1,1,0,0,1,0,0
50500,BP4D/aligned_images/F004/T2/01125.jpg,0,0,1,0,0,0,0,0,0,0,0,0
93032,BP4D/aligned_images/M015/T2/00815.jpg,0,1,0,0,0,0,0,0,0,0,0,0
48762,BP4D/aligned_images/M018/T5/00516.jpg,0,0,1,1,1,1,1,1,0,1,0,0
65745,BP4D/aligned_images/F014/T3/00173.jpg,1,0,0,0,0,0,0,0,0,0,0,0
16279,BP4D/aligned_images/F020/T4/00170.jpg,0,1,0,0,0,1,1,1,1,1,1,0
25120,BP4D/aligned_images/M002/T7/00947.jpg,0,0,0,1,1,1,1,0,1,1,1,0
88270,BP4D/aligned_images/M006/T7/00892.jpg,0,0,1,0,0,1,0,0,0,1,0,0
67509,BP4D/aligned_images/F014/T7/00797.jpg,0,0,0,0,0,1,1,1,0,0,0,0
63292,BP4D/aligned_images/F012/T5/00485.jpg,1,0,0,0,1,1,1,0,0,0,0,0
34235,BP4D/aligned_images/M011/T5/00735.jpg,0,0,0,0,0,1,1,0,1,1,0,0
80747,BP4D/aligned_images/F021/T5/00783.jpg,1,1,0,1,1,1,1,1,0,0,0,0
22676,BP4D/aligned_images/M002/T2/00156.jpg,0,0,0,0,1,0,0,0,0,0,0,0
19153,BP4D/aligned_images/F022/T2/00504.jpg,0,0,1,0,0,0,0,0,0,0,0,0
92796,BP4D/aligned_images/M015/T1/01199.jpg,0,1,0,0,0,1,1,0,0,0,0,0
49658,BP4D/aligned_images/M018/T7/00754.jpg,0,0,0,0,0,0,0,0,0,0,0,0
50703,BP4D/aligned_images/F004/T2/01328.jpg,0,0,1,0,0,0,0,0,0,0,0,0
57312,BP4D/aligned_images/F006/T8/00115.jpg,0,0,1,1,1,1,1,1,0,1,1,1
76131,BP4D/aligned_images/F019/T2/00985.jpg,0,0,0,0,1,1,0,0,0,0,0,0
35131,BP4D/aligned_images/M011/T7/01507.jpg,0,0,0,0,0,0,0,0,0,0,0,0
56698,BP4D/aligned_images/F006/T6/00658.jpg,0,0,1,1,1,1,1,1,0,1,0,1
33741,BP4D/aligned_images/M011/T4/00459.jpg,0,0,0,1,1,1,1,1,0,0,0,0
64761,BP4D/aligned_images/F014/T1/00590.jpg,0,0,0,1,1,1,1,1,0,0,0,0
58360,BP4D/aligned_images/F007/T2/00410.jpg,0,0,1,0,1,0,0,0,0,1,0,0
81269,BP4D/aligned_images/F021/T7/01126.jpg,0,0,0,1,1,1,1,1,0,0,0,0
85799,BP4D/aligned_images/M006/T1/01219.jpg,1,0,0,1,0,1,1,0,0,1,0,0
81830,BP4D/aligned_images/F021/T8/00110.jpg,1,0,1,0,0,1,0,0,0,0,0,0
72852,BP4D/aligned_images/F017/T4/00064.jpg,0,0,0,1,0,1,1,1,0,0,0,0
93932,BP4D/aligned_images/M015/T4/00910.jpg,0,0,0,1,1,1,1,0,0,0,0,0
58942,BP4D/aligned_images/F007/T4/01234.jpg,1,0,0,1,1,1,1,1,0,0,1,0
87338,BP4D/aligned_images/M006/T5/00968.jpg,0,0,0,0,0,0,0,0,0,1,0,0
84140,BP4D/aligned_images/M003/T5/01164.jpg,0,0,0,1,1,1,1,0,0,0,0,0
20517,BP4D/aligned_images/F022/T5/00546.jpg,0,0,0,1,1,1,1,1,1,1,1,1
67977,BP4D/aligned_images/F014/T8/00146.jpg,0,0,1,1,1,1,1,0,1,1,1,0
51028,BP4D/aligned_images/F004/T3/00060.jpg,0,0,0,0,0,0,0,0,0,0,0,0
54782,BP4D/aligned_images/F006/T2/01546.jpg,1,1,0,0,0,0,0,0,0,0,0,0
72975,BP4D/aligned_images/F017/T4/00187.jpg,0,0,0,1,0,1,1,0,0,0,0,0
35144,BP4D/aligned_images/M011/T7/01520.jpg,0,0,0,0,0,0,0,0,0,0,0,0
83937,BP4D/aligned_images/M003/T5/00961.jpg,1,1,0,1,1,1,1,0,1,0,0,0
31344,BP4D/aligned_images/M010/T5/00954.jpg,0,0,0,1,1,1,1,1,0,0,0,0
50050,BP4D/aligned_images/M018/T8/00095.jpg,0,0,1,1,1,1,0,1,0,0,0,0
23861,BP4D/aligned_images/M002/T4/01160.jpg,0,0,0,1,1,0,0,1,0,0,0,0
80069,BP4D/aligned_images/F021/T4/00382.jpg,0,1,0,1,1,1,1,1,0,0,0,0
65089,BP4D/aligned_images/F014/T2/00585.jpg,0,0,0,0,0,0,0,0,0,0,0,0
59949,BP4D/aligned_images/F007/T6/00157.jpg,1,0,1,1,1,1,0,1,1,1,0,0
80774,BP4D/aligned_images/F021/T5/00810.jpg,1,1,0,1,1,1,1,1,0,0,0,0
1503,BP4D/aligned_images/F003/T4/00554.jpg,0,0,0,1,1,1,1,1,0,0,0,0
43611,BP4D/aligned_images/M017/T2/01124.jpg,0,0,1,0,0,0,0,0,0,0,0,0
2805,BP4D/aligned_images/F003/T7/00150.jpg,0,0,0,0,0,0,0,1,0,0,1,0
55417,BP4D/aligned_images/F006/T4/00712.jpg,1,1,0,1,0,1,1,1,0,1,0,1
93588,BP4D/aligned_images/M015/T3/00167.jpg,0,0,1,0,1,1,0,1,0,1,0,0
87251,BP4D/aligned_images/M006/T5/00881.jpg,0,0,0,0,0,1,1,0,0,1,0,0
14251,BP4D/aligned_images/F013/T7/00648.jpg,0,0,0,1,1,0,1,1,0,0,0,0
28999,BP4D/aligned_images/M005/T7/01553.jpg,0,0,0,1,1,1,1,1,0,1,0,0
7849,BP4D/aligned_images/F011/T1/00638.jpg,1,1,0,1,1,1,1,0,1,0,0,0
5081,BP4D/aligned_images/F005/T4/00701.jpg,1,0,0,0,0,0,0,0,0,0,0,0
8961,BP4D/aligned_images/F011/T3/00397.jpg,1,1,0,1,1,1,1,1,1,0,0,0
2749,BP4D/aligned_images/F003/T7/00094.jpg,0,0,0,0,1,0,1,1,0,0,1,0
92961,BP4D/aligned_images/M015/T2/00744.jpg,0,1,0,0,0,0,0,0,0,0,0,0
44319,BP4D/aligned_images/M017/T3/00231.jpg,0,0,0,1,1,1,1,1,0,0,0,0
44460,BP4D/aligned_images/M017/T4/00310.jpg,1,1,0,1,0,1,1,1,0,0,0,0
2995,BP4D/aligned_images/F003/T7/00340.jpg,0,0,0,1,1,1,1,1,1,0,0,0
89088,BP4D/aligned_images/M009/T1/00265.jpg,0,0,0,0,0,0,1,0,0,0,0,0
47474,BP4D/aligned_images/M018/T2/00539.jpg,0,0,0,0,0,0,0,0,0,0,0,0
41200,BP4D/aligned_images/M016/T4/00693.jpg,0,0,0,0,1,0,1,0,0,0,0,0
46991,BP4D/aligned_images/M018/T1/00323.jpg,0,0,0,0,0,0,0,0,0,1,0,0
50182,BP4D/aligned_images/F004/T1/00923.jpg,0,1,0,1,1,0,1,1,0,0,0,0
26449,BP4D/aligned_images/M005/T2/01158.jpg,0,0,0,0,0,0,0,1,0,1,0,1
54547,BP4D/aligned_images/F006/T2/01311.jpg,1,0,1,0,0,0,0,0,0,1,0,1
85951,BP4D/aligned_images/M006/T2/01208.jpg,0,0,0,0,1,0,0,0,0,0,0,0
91434,BP4D/aligned_images/M009/T6/00533.jpg,0,0,0,0,0,0,0,1,0,1,0,0
65486,BP4D/aligned_images/F014/T2/00982.jpg,0,0,0,0,0,0,0,0,0,0,0,0
997,BP4D/aligned_images/F003/T2/01344.jpg,0,0,0,0,0,0,0,0,0,0,0,0
37775,BP4D/aligned_images/M013/T5/00068.jpg,0,0,0,0,1,1,1,1,1,1,0,0
68234,BP4D/aligned_images/F015/T1/00843.jpg,1,1,0,1,1,1,1,1,0,0,0,0
