,image_path,au1,au2,au4,au6,au7,au10,au12,au14,au15,au17,au23,au24
74204,BP4D/aligned_images/F023/T8/00089.jpg,1,1,1,1,1,1,0,1,0,1,1,1
70000,BP4D/aligned_images/F018/T6/01306.jpg,0,0,0,0,1,1,0,1,0,0,0,0
83918,BP4D/aligned_images/M007/T4/00486.jpg,0,0,0,0,0,0,0,1,1,0,1,0
85119,BP4D/aligned_images/M007/T7/00289.jpg,0,0,0,1,1,1,0,0,0,0,0,0
66522,BP4D/aligned_images/F016/T6/01297.jpg,1,0,1,1,1,1,0,1,0,1,0,1
72845,BP4D/aligned_images/F023/T5/00490.jpg,1,1,0,0,0,0,0,1,0,1,0,0
56706,BP4D/aligned_images/F008/T7/01451.jpg,1,0,0,0,0,1,1,1,0,0,0,0
369,BP4D/aligned_images/F004/T2/01151.jpg,0,0,1,0,0,0,0,0,0,0,0,0
64205,BP4D/aligned_images/F016/T1/00422.jpg,0,0,0,1,1,1,1,0,0,0,0,0
90143,BP4D/aligned_images/M012/T2/00756.jpg,0,0,0,0,1,1,0,1,0,0,0,0
90803,BP4D/aligned_images/M012/T4/01137.jpg,0,0,0,1,0,1,1,1,0,0,1,0
90622,BP4D/aligned_images/M012/T4/00956.jpg,0,0,0,1,1,1,1,1,0,1,0,1
42488,BP4D/aligned_images/M015/T1/01048.jpg,0,1,0,0,0,1,1,0,0,0,0,0
60351,BP4D/aligned_images/F009/T7/01534.jpg,0,0,0,0,0,1,1,0,0,0,0,0
92115,BP4D/aligned_images/M012/T7/00127.jpg,1,1,0,0,0,0,0,0,0,1,0,0
39212,BP4D/aligned_images/M009/T1/00546.jpg,0,0,0,1,1,1,1,1,0,0,0,0
26191,BP4D/aligned_images/F019/T3/00155.jpg,0,0,0,0,0,1,0,0,0,0,0,0
75525,BP4D/aligned_images/M001/T2/00389.jpg,0,0,0,0,0,0,0,0,0,0,0,0
64513,BP4D/aligned_images/F016/T2/00719.jpg,0,0,0,0,0,0,0,0,0,0,0,0
17229,BP4D/aligned_images/F014/T7/00674.jpg,0,0,0,0,0,1,1,1,0,0,0,0
56516,BP4D/aligned_images/F008/T7/01261.jpg,1,0,0,1,1,1,1,1,0,0,0,0
57698,BP4D/aligned_images/F009/T2/00026.jpg,0,0,1,0,1,0,0,0,0,0,0,0
74750,BP4D/aligned_images/M001/T1/00933.jpg,1,1,0,0,0,1,1,0,0,1,0,0
29036,BP4D/aligned_images/F021/T2/01028.jpg,0,0,1,0,0,0,0,0,0,0,0,0
63453,BP4D/aligned_images/F010/T7/00400.jpg,0,0,0,1,1,1,1,0,0,0,0,0
82256,BP4D/aligned_images/M007/T1/00372.jpg,0,0,0,0,1,1,1,0,0,0,0,0
25410,BP4D/aligned_images/F019/T1/00559.jpg,0,0,0,1,1,1,1,1,1,1,1,1
49314,BP4D/aligned_images/F001/T8/00590.jpg,0,0,0,0,0,0,0,1,0,0,0,1
3884,BP4D/aligned_images/F006/T1/00557.jpg,1,1,0,0,0,0,1,0,1,1,1,1
50068,BP4D/aligned_images/F002/T1/00454.jpg,0,0,0,1,1,0,1,0,0,0,0,0
57444,BP4D/aligned_images/F009/T1/00768.jpg,0,0,1,0,0,1,1,1,0,0,0,0
52875,BP4D/aligned_images/F002/T7/00906.jpg,0,0,0,1,1,0,1,0,1,1,0,0
1066,BP4D/aligned_images/F004/T3/00255.jpg,0,0,0,1,1,1,1,0,0,0,0,0
55613,BP4D/aligned_images/F008/T5/00686.jpg,1,1,0,1,1,1,1,0,0,0,0,0
94668,BP4D/aligned_images/M014/T5/00919.jpg,0,0,0,0,1,0,0,1,0,1,1,1
63983,BP4D/aligned_images/F016/T1/00200.jpg,0,0,0,0,0,0,1,0,0,0,0,0
76109,BP4D/aligned_images/M001/T4/00615.jpg,0,0,0,0,1,1,1,0,0,0,0,0
18549,BP4D/aligned_images/F015/T2/01226.jpg,0,0,0,0,0,0,0,0,0,0,0,0
57770,BP4D/aligned_images/F009/T2/00098.jpg,0,0,1,0,0,0,0,0,0,0,0,0
88265,BP4D/aligned_images/M008/T6/00253.jpg,0,0,1,1,1,1,0,1,0,0,0,0
23980,BP4D/aligned_images/F017/T6/00960.jpg,0,0,0,0,0,0,0,0,0,0,1,1
23479,BP4D/aligned_images/F017/T5/00490.jpg,0,0,0,0,0,0,0,0,0,1,0,1
69993,BP4D/aligned_images/F018/T6/01299.jpg,0,0,0,0,1,1,0,1,0,0,0,0
85286,BP4D/aligned_images/M007/T7/00456.jpg,0,0,0,0,1,0,0,1,0,1,1,0
1879,BP4D/aligned_images/F004/T5/00792.jpg,1,1,0,1,1,1,1,1,0,0,0,0
77488,BP4D/aligned_images/M001/T6/00469.jpg,0,0,0,0,1,0,0,0,0,0,0,0
32014,BP4D/aligned_images/M003/T1/00255.jpg,0,0,0,0,0,1,0,1,1,1,0,0
17284,BP4D/aligned_images/F014/T7/00729.jpg,0,0,0,0,0,1,1,1,0,0,0,0
42904,BP4D/aligned_images/M015/T2/00844.jpg,0,1,0,0,0,0,0,0,0,0,0,0
94100,BP4D/aligned_images/M014/T3/00326.jpg,0,0,0,1,1,1,1,1,0,0,0,0
39355,BP4D/aligned_images/M009/T2/00650.jpg,0,0,0,0,0,0,0,0,0,0,0,0
3600,BP4D/aligned_images/F004/T8/00249.jpg,1,0,1,1,1,1,0,0,1,1,1,0
14146,BP4D/aligned_images/F012/T7/02006.jpg,0,0,0,1,0,1,1,0,1,1,0,0
61360,BP4D/aligned_images/F010/T3/00021.jpg,0,0,0,0,0,0,0,0,0,0,0,0
43284,BP4D/aligned_images/M015/T3/00020.jpg,0,1,0,0,0,0,0,0,0,0,0,0
42010,BP4D/aligned_images/M009/T8/00123.jpg,0,1,1,1,1,1,0,1,0,0,0,0
66185,BP4D/aligned_images/F016/T6/00960.jpg,0,0,0,1,1,1,0,1,0,1,0,1
3343,BP4D/aligned_images/F004/T7/01917.jpg,0,0,0,1,0,1,1,0,0,1,0,0
58581,BP4D/aligned_images/F009/T4/00215.jpg,0,0,0,0,0,1,1,1,0,0,0,0
62274,BP4D/aligned_images/F010/T5/00104.jpg,0,0,0,1,1,1,1,1,0,1,1,0
59009,BP4D/aligned_images/F009/T5/00169.jpg,1,0,0,0,0,1,1,0,1,0,0,0
18766,BP4D/aligned_images/F015/T2/01443.jpg,0,0,1,0,0,1,0,0,0,0,0,0
53178,BP4D/aligned_images/F002/T7/01209.jpg,0,0,0,1,1,0,1,0,0,1,0,0
57659,BP4D/aligned_images/F009/T1/00983.jpg,0,0,0,0,0,1,1,1,1,0,0,0
30579,BP4D/aligned_images/F021/T5/00772.jpg,1,1,0,1,1,1,1,1,0,0,0,0
84619,BP4D/aligned_images/M007/T6/01217.jpg,0,0,1,1,1,1,1,1,0,1,0,0
8185,BP4D/aligned_images/F007/T2/00392.jpg,0,0,1,1,1,0,0,0,0,0,0,0
2867,BP4D/aligned_images/F004/T7/01441.jpg,1,1,0,0,0,1,1,0,0,1,0,0
57567,BP4D/aligned_images/F009/T1/00891.jpg,0,0,1,0,0,1,1,1,0,0,0,0
63097,BP4D/aligned_images/F010/T6/00493.jpg,0,0,0,1,1,1,1,1,0,0,0,0
53321,BP4D/aligned_images/F002/T8/00925.jpg,0,0,0,0,1,1,1,0,1,0,0,0
85494,BP4D/aligned_images/M007/T8/00173.jpg,0,0,0,0,0,0,0,0,0,0,0,0
80958,BP4D/aligned_images/M004/T5/00786.jpg,0,0,0,1,1,0,1,0,1,1,1,0
39893,BP4D/aligned_images/M009/T3/00164.jpg,0,0,0,1,1,1,1,1,0,1,0,0
34020,BP4D/aligned_images/M003/T5/01201.jpg,0,0,0,0,0,1,1,0,1,0,0,0
41214,BP4D/aligned_images/M009/T6/00470.jpg,0,0,0,0,0,0,0,1,0,0,0,0
26495,BP4D/aligned_images/F019/T4/00191.jpg,0,0,0,1,1,1,1,0,0,0,0,0
52071,BP4D/aligned_images/F002/T6/00046.jpg,0,0,1,0,1,0,1,0,0,1,1,1
85158,BP4D/aligned_images/M007/T7/00328.jpg,0,0,0,1,1,1,0,1,0,1,1,0
95628,BP4D/aligned_images/M014/T7/00696.jpg,0,0,0,0,0,1,1,0,0,0,0,0
40116,BP4D/aligned_images/M009/T4/00566.jpg,0,0,0,1,0,1,1,1,0,1,0,1
3171,BP4D/aligned_images/F004/T7/01745.jpg,0,0,0,1,0,1,1,0,0,0,0,0
26543,BP4D/aligned_images/F019/T4/00239.jpg,0,0,0,1,1,1,1,0,1,1,0,0
48254,BP4D/aligned_images/F001/T6/00141.jpg,0,0,0,0,0,1,0,1,0,1,0,0
54220,BP4D/aligned_images/F008/T2/01059.jpg,1,0,1,0,0,0,0,1,0,1,0,0
93797,BP4D/aligned_images/M014/T3/00023.jpg,0,0,1,0,1,0,0,0,0,0,0,0
25047,BP4D/aligned_images/F017/T8/00198.jpg,0,0,1,0,0,1,1,0,0,0,0,0
88351,BP4D/aligned_images/M008/T6/00339.jpg,1,1,0,1,1,1,0,1,0,0,0,0
40092,BP4D/aligned_images/M009/T4/00542.jpg,0,0,0,1,0,1,1,1,0,1,0,1
94333,BP4D/aligned_images/M014/T4/00837.jpg,0,0,0,1,1,1,1,1,0,0,0,0
69317,BP4D/aligned_images/F018/T5/00549.jpg,0,0,0,1,1,1,1,1,1,0,0,0
31660,BP4D/aligned_images/F021/T8/00097.jpg,0,0,1,0,0,0,0,0,0,0,0,0
16270,BP4D/aligned_images/F014/T5/00558.jpg,1,0,0,0,1,1,1,1,0,1,1,0
20056,BP4D/aligned_images/F015/T5/00337.jpg,1,1,1,1,1,1,1,0,0,0,0,0
43663,BP4D/aligned_images/M015/T4/00798.jpg,0,0,0,1,1,1,1,0,0,0,0,0
18681,BP4D/aligned_images/F015/T2/01358.jpg,0,0,0,0,0,0,0,0,0,0,0,0
11694,BP4D/aligned_images/F012/T2/01433.jpg,1,0,0,0,1,1,0,0,0,0,0,0
22393,BP4D/aligned_images/F017/T3/00051.jpg,0,0,0,0,0,0,0,0,0,0,0,0
81592,BP4D/aligned_images/M004/T7/00489.jpg,0,0,0,0,1,0,1,1,0,1,0,0
76902,BP4D/aligned_images/M001/T5/00713.jpg,1,1,0,0,0,0,1,1,0,0,0,0
3311,BP4D/aligned_images/F004/T7/01885.jpg,0,0,0,1,0,1,1,0,0,1,0,0
75055,BP4D/aligned_images/M001/T1/01238.jpg,0,0,0,1,1,1,1,0,0,0,0,0
3786,BP4D/aligned_images/F006/T1/00459.jpg,0,1,0,1,0,0,1,0,0,1,1,1
64613,BP4D/aligned_images/F016/T2/00819.jpg,0,0,0,0,1,0,0,0,0,0,0,0
27630,BP4D/aligned_images/F019/T6/00332.jpg,0,0,0,1,1,0,1,1,0,1,0,1
31027,BP4D/aligned_images/F021/T6/00296.jpg,1,0,1,1,1,1,1,1,1,1,1,0
76633,BP4D/aligned_images/M001/T4/01139.jpg,0,1,0,0,1,1,1,0,0,0,0,0
27073,BP4D/aligned_images/F019/T5/00474.jpg,0,0,1,1,1,1,1,1,1,1,0,1
47298,BP4D/aligned_images/F001/T4/00875.jpg,0,0,0,1,1,1,1,0,0,1,1,1
61980,BP4D/aligned_images/F010/T4/00391.jpg,0,0,0,1,0,1,1,0,0,0,0,0
45201,BP4D/aligned_images/M015/T7/00476.jpg,0,0,0,0,1,1,1,1,0,0,0,0
90989,BP4D/aligned_images/M012/T4/01323.jpg,0,0,0,1,0,1,1,1,1,1,0,1
79663,BP4D/aligned_images/M004/T3/00001.jpg,0,0,1,0,1,0,0,0,0,0,0,0
51724,BP4D/aligned_images/F002/T5/00880.jpg,0,0,0,0,1,0,0,0,0,1,0,1
68180,BP4D/aligned_images/F018/T2/00374.jpg,0,0,0,1,1,1,0,0,1,1,0,0
5573,BP4D/aligned_images/F006/T5/00478.jpg,0,0,0,1,1,1,1,0,0,0,0,0
33501,BP4D/aligned_images/M003/T4/01729.jpg,0,0,0,1,1,1,1,0,1,0,0,0
58584,BP4D/aligned_images/F009/T4/00218.jpg,0,0,0,0,0,1,1,1,0,0,0,0
67447,BP4D/aligned_images/F018/T1/00744.jpg,0,0,0,1,1,1,1,1,1,0,0,0
89536,BP4D/aligned_images/M012/T1/01046.jpg,0,0,0,1,1,1,1,1,0,1,0,1
72999,BP4D/aligned_images/F023/T5/00644.jpg,0,0,0,0,0,0,0,0,0,0,1,0
23035,BP4D/aligned_images/F017/T4/00404.jpg,0,0,0,1,0,1,1,1,0,0,0,0
42315,BP4D/aligned_images/M015/T1/00875.jpg,0,0,0,1,1,1,1,0,0,0,0,0
18944,BP4D/aligned_images/F015/T3/00043.jpg,0,0,0,0,0,0,0,0,0,0,0,0
75672,BP4D/aligned_images/M001/T2/00536.jpg,0,0,0,0,0,0,0,0,0,0,0,0
21527,BP4D/aligned_images/F017/T1/00327.jpg,0,0,0,1,1,1,1,1,1,1,1,0
89607,BP4D/aligned_images/M012/T1/01117.jpg,0,0,0,1,1,1,1,1,0,0,0,0
4475,BP4D/aligned_images/F006/T2/01396.jpg,1,0,1,0,0,0,0,0,0,1,0,1
12673,BP4D/aligned_images/F012/T4/01119.jpg,0,0,0,1,1,1,1,0,0,0,0,0
40342,BP4D/aligned_images/M009/T4/00807.jpg,1,1,1,0,0,1,1,0,0,1,0,1
34060,BP4D/aligned_images/M003/T5/01241.jpg,0,0,0,1,1,1,1,0,0,0,0,0
60509,BP4D/aligned_images/F009/T8/00101.jpg,1,0,1,0,0,0,0,0,0,1,0,1
6045,BP4D/aligned_images/F006/T5/00950.jpg,0,1,0,0,0,0,1,0,0,1,0,0
64410,BP4D/aligned_images/F016/T2/00616.jpg,0,0,0,0,0,0,0,0,0,0,0,0
46168,BP4D/aligned_images/F001/T1/02921.jpg,0,0,0,1,0,1,1,0,0,1,0,0
23671,BP4D/aligned_images/F017/T6/00651.jpg,0,0,0,0,0,0,0,0,0,0,0,0
78015,BP4D/aligned_images/M001/T7/01065.jpg,0,1,0,0,0,1,1,1,0,0,0,0
55446,BP4D/aligned_images/F008/T5/00519.jpg,1,1,0,1,1,1,1,0,0,0,0,0
52750,BP4D/aligned_images/F002/T7/00781.jpg,0,0,0,1,1,0,1,0,0,0,0,0
25496,BP4D/aligned_images/F019/T1/00645.jpg,0,0,0,1,1,1,1,1,1,0,0,0
91127,BP4D/aligned_images/M012/T5/00782.jpg,0,0,0,0,0,1,0,0,0,0,0,0
90295,BP4D/aligned_images/M012/T3/00125.jpg,0,1,0,0,0,0,0,0,0,0,0,0
19700,BP4D/aligned_images/F015/T4/02251.jpg,0,0,0,1,1,1,1,1,0,1,0,0
94320,BP4D/aligned_images/M014/T4/00824.jpg,0,0,0,1,1,1,1,1,0,0,0,0
52442,BP4D/aligned_images/F002/T6/00417.jpg,0,0,1,0,1,0,0,0,0,1,1,1
23900,BP4D/aligned_images/F017/T6/00880.jpg,1,0,0,0,0,0,1,1,0,0,1,1
22659,BP4D/aligned_images/F017/T4/00028.jpg,0,0,0,1,0,1,1,1,0,0,0,0
24224,BP4D/aligned_images/F017/T6/01204.jpg,0,0,0,0,0,0,0,0,0,0,0,1
88558,BP4D/aligned_images/M008/T6/00546.jpg,0,0,0,0,1,0,0,0,0,0,0,0
88929,BP4D/aligned_images/M008/T7/00787.jpg,1,1,0,0,1,0,1,0,0,0,0,0
69904,BP4D/aligned_images/F018/T6/01210.jpg,0,0,0,1,1,1,1,1,0,0,0,0
1602,BP4D/aligned_images/F004/T5/00515.jpg,1,0,1,0,1,1,1,1,0,0,0,0
91037,BP4D/aligned_images/M012/T5/00692.jpg,0,0,0,0,0,1,0,0,0,0,0,0
51674,BP4D/aligned_images/F002/T5/00830.jpg,0,0,0,0,1,1,1,0,0,1,0,0
39453,BP4D/aligned_images/M009/T2/00748.jpg,0,0,1,0,0,0,0,0,0,0,0,0
6726,BP4D/aligned_images/F006/T7/00637.jpg,0,0,0,0,0,0,1,1,0,1,1,0
17762,BP4D/aligned_images/F014/T8/00088.jpg,0,0,1,1,1,0,0,0,0,1,0,0
35622,BP4D/aligned_images/M006/T1/01199.jpg,0,0,0,1,0,1,1,0,0,0,0,0
7341,BP4D/aligned_images/F007/T1/00671.jpg,0,0,0,1,1,1,1,1,1,1,1,0
90621,BP4D/aligned_images/M012/T4/00955.jpg,0,0,0,1,1,1,1,1,0,1,0,1
88555,BP4D/aligned_images/M008/T6/00543.jpg,0,0,0,0,1,0,0,0,0,0,0,0
93133,BP4D/aligned_images/M014/T1/00758.jpg,0,0,0,0,0,0,1,1,0,1,0,0
63348,BP4D/aligned_images/F010/T7/00295.jpg,1,1,0,1,1,1,1,1,0,0,0,0
19628,BP4D/aligned_images/F015/T4/02179.jpg,0,0,0,1,1,1,1,1,1,1,1,0
67254,BP4D/aligned_images/F016/T8/00194.jpg,0,0,0,1,1,1,1,1,1,1,0,1
95915,BP4D/aligned_images/M014/T7/00983.jpg,0,0,0,1,1,1,1,0,0,0,0,0
36799,BP4D/aligned_images/M006/T4/00835.jpg,0,0,0,1,1,1,1,0,0,0,0,0
74924,BP4D/aligned_images/M001/T1/01107.jpg,0,0,0,1,1,1,1,0,0,0,0,0
4292,BP4D/aligned_images/F006/T2/01213.jpg,0,1,1,0,1,0,0,0,0,1,1,1
31446,BP4D/aligned_images/F021/T7/01460.jpg,0,0,0,1,1,1,1,1,1,0,0,0
89168,BP4D/aligned_images/M008/T8/00106.jpg,0,0,1,1,1,1,0,1,0,0,0,0
84410,BP4D/aligned_images/M007/T5/00897.jpg,1,0,0,0,1,0,0,1,1,1,0,0
24195,BP4D/aligned_images/F017/T6/01175.jpg,0,0,0,0,0,0,0,0,0,0,0,1
27306,BP4D/aligned_images/F019/T6/00008.jpg,0,0,0,0,1,0,1,0,1,0,0,0
77256,BP4D/aligned_images/M001/T6/00237.jpg,0,0,0,0,1,0,1,0,0,0,0,0
18647,BP4D/aligned_images/F015/T2/01324.jpg,0,0,0,0,0,0,0,0,0,0,0,0
59851,BP4D/aligned_images/F009/T6/01068.jpg,0,0,1,0,0,0,0,0,0,0,1,0
50580,BP4D/aligned_images/F002/T2/00445.jpg,0,0,0,0,0,0,0,0,0,1,0,0
74798,BP4D/aligned_images/M001/T1/00981.jpg,0,0,0,1,0,1,1,0,0,1,0,0
25180,BP4D/aligned_images/F019/T1/00329.jpg,0,0,0,0,0,0,1,1,0,0,0,1
45813,BP4D/aligned_images/F001/T1/02566.jpg,1,1,0,0,0,0,1,0,0,0,0,0
56,BP4D/aligned_images/F004/T1/00954.jpg,0,1,0,1,1,1,1,1,0,0,0,0
67820,BP4D/aligned_images/F018/T2/00014.jpg,0,0,0,0,0,1,0,0,1,1,0,0
83240,BP4D/aligned_images/M007/T3/00103.jpg,0,0,0,0,0,0,0,0,0,0,0,0
55703,BP4D/aligned_images/F008/T5/00776.jpg,0,1,0,1,1,1,1,0,0,0,0,0
8320,BP4D/aligned_images/F007/T3/00024.jpg,0,0,0,0,0,0,0,0,1,0,1,0
34860,BP4D/aligned_images/M003/T7/01881.jpg,0,0,0,0,1,1,1,1,1,0,0,0
26895,BP4D/aligned_images/F019/T5/00296.jpg,0,0,1,1,1,1,1,1,1,1,0,1
33065,BP4D/aligned_images/M003/T3/00075.jpg,0,0,0,0,0,0,0,0,0,1,0,0
89549,BP4D/aligned_images/M012/T1/01059.jpg,0,0,0,1,1,1,1,1,0,1,0,1
6973,BP4D/aligned_images/F006/T7/00884.jpg,0,0,0,1,1,1,1,1,0,0,0,0
93014,BP4D/aligned_images/M014/T1/00639.jpg,0,0,0,0,0,0,0,1,0,1,0,1
39935,BP4D/aligned_images/M009/T3/00206.jpg,0,0,0,1,1,1,1,1,0,0,0,0
74088,BP4D/aligned_images/F023/T7/00448.jpg,0,0,0,1,1,1,1,1,1,0,1,0
84749,BP4D/aligned_images/M007/T6/01347.jpg,1,0,1,1,1,1,1,1,0,0,0,0
23197,BP4D/aligned_images/F017/T5/00208.jpg,0,0,0,0,0,1,0,1,0,0,0,0
46881,BP4D/aligned_images/F001/T3/00068.jpg,0,0,0,0,0,0,0,0,0,0,0,0
77099,BP4D/aligned_images/M001/T5/00910.jpg,1,1,0,1,1,1,1,1,0,1,0,0
187,BP4D/aligned_images/F004/T1/01085.jpg,0,0,0,1,1,1,1,1,0,0,0,0
44514,BP4D/aligned_images/M015/T5/01388.jpg,1,1,0,1,1,1,1,1,0,1,0,1
2995,BP4D/aligned_images/F004/T7/01569.jpg,0,1,0,1,1,1,1,0,0,0,0,0
33751,BP4D/aligned_images/M003/T5/00932.jpg,1,1,0,1,1,1,1,0,1,0,0,0
89683,BP4D/aligned_images/M012/T2/00296.jpg,0,0,0,0,0,0,0,0,0,0,0,0
57669,BP4D/aligned_images/F009/T1/00993.jpg,0,0,0,0,0,1,1,1,0,0,0,0
84854,BP4D/aligned_images/M007/T6/01452.jpg,0,0,1,1,1,1,0,1,0,1,0,0
84903,BP4D/aligned_images/M007/T7/00073.jpg,0,0,1,0,1,1,0,0,0,1,0,0
53360,BP4D/aligned_images/F002/T8/00964.jpg,0,0,0,0,1,1,1,0,1,0,0,0
63917,BP4D/aligned_images/F016/T1/00134.jpg,0,0,0,0,0,0,1,0,0,0,0,0
84221,BP4D/aligned_images/M007/T5/00708.jpg,0,0,0,1,1,0,1,1,1,1,1,1
7726,BP4D/aligned_images/F007/T1/01056.jpg,0,0,0,1,1,1,1,1,0,0,0,0
28970,BP4D/aligned_images/F021/T1/00433.jpg,1,1,0,1,1,1,1,0,0,0,0,0
6853,BP4D/aligned_images/F006/T7/00764.jpg,1,1,0,1,0,1,1,1,0,1,0,0
7076,BP4D/aligned_images/F006/T8/00036.jpg,0,1,0,0,0,0,1,0,0,0,0,0
88075,BP4D/aligned_images/M008/T6/00063.jpg,0,0,0,0,0,0,0,0,0,0,0,0
62788,BP4D/aligned_images/F010/T6/00184.jpg,0,0,0,0,1,1,0,0,0,0,0,0
21422,BP4D/aligned_images/F017/T1/00222.jpg,0,0,0,1,0,1,1,1,0,0,0,0
4681,BP4D/aligned_images/F006/T3/00002.jpg,0,1,0,0,0,0,0,0,0,1,0,1
65687,BP4D/aligned_images/F016/T5/00516.jpg,0,0,0,0,0,1,1,1,0,0,0,0
6783,BP4D/aligned_images/F006/T7/00694.jpg,1,1,0,1,0,1,1,1,0,0,0,0
14810,BP4D/aligned_images/F014/T1/00796.jpg,0,0,0,0,0,0,0,1,0,1,0,1
64626,BP4D/aligned_images/F016/T2/00832.jpg,0,0,0,1,1,0,0,0,0,0,0,0
3221,BP4D/aligned_images/F004/T7/01795.jpg,0,0,0,1,0,1,1,0,0,1,0,0
81806,BP4D/aligned_images/M004/T7/00703.jpg,0,0,0,0,1,0,0,0,1,1,1,1
38095,BP4D/aligned_images/M006/T7/00874.jpg,0,0,0,0,0,0,0,0,0,1,1,0
41308,BP4D/aligned_images/M009/T6/00564.jpg,0,0,0,0,0,0,0,1,0,1,1,0
14136,BP4D/aligned_images/F012/T7/01996.jpg,0,0,0,1,0,1,1,0,1,1,0,0
9692,BP4D/aligned_images/F007/T6/00057.jpg,1,0,1,1,1,1,0,1,1,1,0,0
95322,BP4D/aligned_images/M014/T6/00437.jpg,0,0,0,0,1,0,1,0,0,1,1,0
14618,BP4D/aligned_images/F014/T1/00604.jpg,0,0,0,1,1,1,1,1,0,1,0,0
74453,BP4D/aligned_images/F023/T8/00338.jpg,1,1,1,1,1,1,0,1,0,0,1,1
15006,BP4D/aligned_images/F014/T2/00659.jpg,0,0,0,0,0,0,0,1,0,1,1,0
41954,BP4D/aligned_images/M009/T8/00067.jpg,1,1,1,1,1,1,0,1,1,1,1,0
64875,BP4D/aligned_images/F016/T3/00070.jpg,0,0,0,0,0,0,0,0,0,0,0,0
56276,BP4D/aligned_images/F008/T6/00613.jpg,0,0,0,1,1,1,1,1,1,0,0,0
1991,BP4D/aligned_images/F004/T5/00904.jpg,1,1,0,0,0,1,1,1,0,1,0,1
89494,BP4D/aligned_images/M012/T1/01004.jpg,0,0,0,0,1,1,1,0,0,0,0,0
33411,BP4D/aligned_images/M003/T4/01639.jpg,0,0,0,1,1,1,1,0,0,0,0,0
67803,BP4D/aligned_images/F018/T1/01100.jpg,0,0,0,1,1,1,1,1,1,1,0,0
52993,BP4D/aligned_images/F002/T7/01024.jpg,0,0,0,1,1,0,1,0,0,0,0,0
65886,BP4D/aligned_images/F016/T5/00715.jpg,0,0,0,0,0,0,0,1,0,0,0,1
9013,BP4D/aligned_images/F007/T4/01462.jpg,0,1,1,1,0,0,0,1,0,1,1,0
65081,BP4D/aligned_images/F016/T3/00276.jpg,0,0,0,0,1,1,0,1,0,0,0,0
1319,BP4D/aligned_images/F004/T4/01324.jpg,1,1,0,1,0,1,1,1,0,0,0,0
278,BP4D/aligned_images/F004/T1/01176.jpg,0,0,0,1,1,1,1,1,0,1,1,0
7887,BP4D/aligned_images/F007/T2/00094.jpg,0,0,1,1,1,0,0,0,0,0,0,0
74834,BP4D/aligned_images/M001/T1/01017.jpg,0,0,0,1,1,1,1,0,0,0,0,0
92780,BP4D/aligned_images/M012/T8/00295.jpg,0,0,1,0,1,0,0,0,0,0,0,0
90995,BP4D/aligned_images/M012/T4/01329.jpg,0,0,0,1,0,1,1,1,1,1,0,1
13263,BP4D/aligned_images/F012/T6/00061.jpg,0,0,0,1,1,1,0,1,1,1,0,0
49255,BP4D/aligned_images/F001/T8/00531.jpg,0,0,0,0,0,0,0,1,0,0,0,1
27776,BP4D/aligned_images/F019/T6/00478.jpg,0,0,0,1,1,0,1,1,0,0,0,0
44440,BP4D/aligned_images/M015/T5/01314.jpg,1,1,0,0,0,1,1,1,0,1,0,1
66131,BP4D/aligned_images/F016/T6/00906.jpg,0,0,0,1,1,1,0,1,0,1,0,1
86158,BP4D/aligned_images/M008/T1/00499.jpg,0,0,0,1,1,1,1,0,0,0,1,0
67418,BP4D/aligned_images/F018/T1/00715.jpg,0,0,0,1,1,1,1,1,1,0,0,0
95555,BP4D/aligned_images/M014/T6/00670.jpg,0,0,0,0,1,0,1,0,0,1,1,0
44188,BP4D/aligned_images/M015/T5/01062.jpg,0,0,0,0,0,1,0,1,0,0,0,1
82694,BP4D/aligned_images/M007/T2/01153.jpg,0,0,1,0,1,0,0,0,0,0,0,0
62982,BP4D/aligned_images/F010/T6/00378.jpg,0,0,1,0,1,1,0,1,0,1,0,0
50474,BP4D/aligned_images/F002/T2/00339.jpg,1,0,1,0,0,0,0,0,0,1,0,0
3942,BP4D/aligned_images/F006/T1/00615.jpg,1,1,0,0,0,0,1,0,0,1,0,0
67521,BP4D/aligned_images/F018/T1/00818.jpg,0,0,0,1,1,1,1,1,0,0,0,0
74552,BP4D/aligned_images/M001/T1/00735.jpg,0,0,0,0,0,0,1,1,0,0,0,0
56437,BP4D/aligned_images/F008/T7/01182.jpg,1,0,0,1,0,1,1,1,0,0,0,0
29054,BP4D/aligned_images/F021/T2/01046.jpg,0,0,1,0,0,0,0,0,0,0,0,0
95889,BP4D/aligned_images/M014/T7/00957.jpg,0,0,0,1,1,1,1,0,0,0,0,0
62763,BP4D/aligned_images/F010/T6/00159.jpg,0,0,0,0,1,1,0,0,0,0,0,1
56376,BP4D/aligned_images/F008/T7/01121.jpg,1,0,0,0,0,1,1,0,0,0,0,0
78262,BP4D/aligned_images/M001/T7/01312.jpg,0,0,0,0,0,1,1,0,0,0,0,0
49137,BP4D/aligned_images/F001/T8/00413.jpg,0,0,0,0,0,1,1,1,0,1,0,1
29300,BP4D/aligned_images/F021/T2/01292.jpg,1,0,1,0,0,0,0,0,0,0,0,0
73846,BP4D/aligned_images/F023/T7/00206.jpg,0,0,0,0,0,0,0,1,0,0,0,0
38820,BP4D/aligned_images/M009/T1/00154.jpg,0,1,0,0,0,0,0,1,0,0,0,0
