,image_path,au1,au2,au4,au6,au9,au12,au25,au26
24793,DISFA/aligned_images/SN021/00569.jpg,0,0,0,0,0,1,0,0
11579,DISFA/aligned_images/SN012/01890.jpg,1,0,1,0,1,0,0,0
77786,DISFA/aligned_images/SN025/00279.jpg,0,0,0,0,0,1,1,0
84576,DISFA/aligned_images/SN029/02240.jpg,1,1,0,0,0,0,0,0
46347,DISFA/aligned_images/SN003/02743.jpg,1,0,1,0,0,0,0,0
46684,DISFA/aligned_images/SN003/03080.jpg,0,0,1,0,0,0,0,0
12869,DISFA/aligned_images/SN012/03180.jpg,0,0,0,0,0,0,1,0
19695,DISFA/aligned_images/SN018/00316.jpg,0,0,0,1,0,1,1,0
47000,DISFA/aligned_images/SN003/03396.jpg,0,0,0,0,0,0,0,0
85388,DISFA/aligned_images/SN029/03052.jpg,0,1,1,0,0,0,0,0
82824,DISFA/aligned_images/SN029/00472.jpg,0,0,0,0,0,1,0,0
65332,DISFA/aligned_images/SN008/02348.jpg,0,0,0,0,0,0,0,0
16888,DISFA/aligned_images/SN013/02354.jpg,0,0,0,0,0,0,0,0
62947,DISFA/aligned_images/SN007/04808.jpg,0,0,0,0,0,0,0,0
31999,DISFA/aligned_images/SN024/02930.jpg,0,0,0,0,0,0,0,0
6809,DISFA/aligned_images/SN011/01965.jpg,0,0,0,0,0,0,0,0
84364,DISFA/aligned_images/SN029/02028.jpg,0,0,0,0,0,0,0,0
35914,DISFA/aligned_images/SN028/02000.jpg,0,0,0,0,0,0,0,1
34865,DISFA/aligned_images/SN028/00951.jpg,0,0,0,0,0,0,0,0
17463,DISFA/aligned_images/SN013/02929.jpg,0,0,0,0,0,0,0,0
25137,DISFA/aligned_images/SN021/00913.jpg,0,0,0,0,0,0,0,0
20413,DISFA/aligned_images/SN018/01034.jpg,0,0,1,0,0,0,1,1
25821,DISFA/aligned_images/SN021/01597.jpg,0,0,0,0,0,0,0,0
20334,DISFA/aligned_images/SN018/00955.jpg,1,1,0,0,0,0,1,1
74718,DISFA/aligned_images/SN023/02056.jpg,0,0,1,0,1,0,1,0
63461,DISFA/aligned_images/SN008/00477.jpg,0,0,0,0,0,0,0,0
86325,DISFA/aligned_images/SN029/03989.jpg,0,0,1,0,0,0,0,0
66377,DISFA/aligned_images/SN008/03393.jpg,0,0,0,0,0,0,0,0
81134,DISFA/aligned_images/SN025/03627.jpg,0,0,0,0,0,0,1,0
20493,DISFA/aligned_images/SN018/01114.jpg,0,0,0,0,0,0,1,0
81216,DISFA/aligned_images/SN025/03709.jpg,0,0,0,0,0,0,1,0
73596,DISFA/aligned_images/SN023/00922.jpg,0,0,0,0,0,0,0,0
82893,DISFA/aligned_images/SN029/00541.jpg,0,0,0,0,0,1,0,0
81636,DISFA/aligned_images/SN025/04129.jpg,0,0,0,0,0,0,1,0
84912,DISFA/aligned_images/SN029/02576.jpg,0,0,0,0,0,0,0,0
71603,DISFA/aligned_images/SN017/03774.jpg,0,0,0,0,0,0,0,0
84539,DISFA/aligned_images/SN029/02203.jpg,1,1,1,0,0,0,0,1
54633,DISFA/aligned_images/SN005/01339.jpg,0,0,0,0,0,0,0,0
24779,DISFA/aligned_images/SN021/00555.jpg,0,0,0,0,0,1,0,0
25769,DISFA/aligned_images/SN021/01545.jpg,0,0,0,0,0,0,0,0
23779,DISFA/aligned_images/SN018/04400.jpg,1,1,0,0,0,0,0,0
65917,DISFA/aligned_images/SN008/02933.jpg,0,0,0,0,0,0,0,0
26009,DISFA/aligned_images/SN021/01785.jpg,0,0,1,0,0,0,0,0
33794,DISFA/aligned_images/SN024/04725.jpg,1,1,0,0,0,0,0,0
85677,DISFA/aligned_images/SN029/03341.jpg,1,0,1,0,0,0,0,0
48565,DISFA/aligned_images/SN004/00116.jpg,0,0,0,0,0,0,0,0
53249,DISFA/aligned_images/SN004/04800.jpg,1,1,1,0,1,1,1,0
18476,DISFA/aligned_images/SN013/03942.jpg,0,0,0,0,0,0,0,0
80428,DISFA/aligned_images/SN025/02921.jpg,0,0,0,0,0,0,1,0
34727,DISFA/aligned_images/SN028/00813.jpg,0,0,0,0,0,0,0,0
9311,DISFA/aligned_images/SN011/04467.jpg,0,0,1,0,0,0,0,0
44688,DISFA/aligned_images/SN003/01084.jpg,0,0,1,0,1,0,0,0
79447,DISFA/aligned_images/SN025/01940.jpg,0,0,0,0,0,0,1,0
64171,DISFA/aligned_images/SN008/01187.jpg,0,0,0,0,0,0,0,0
80674,DISFA/aligned_images/SN025/03167.jpg,0,0,0,0,0,0,1,0
84557,DISFA/aligned_images/SN029/02221.jpg,0,1,0,0,0,0,0,0
39990,DISFA/aligned_images/SN031/01231.jpg,0,0,0,0,0,0,1,1
11169,DISFA/aligned_images/SN012/01480.jpg,0,0,0,0,0,0,1,0
85841,DISFA/aligned_images/SN029/03505.jpg,0,0,1,0,0,0,0,0
40233,DISFA/aligned_images/SN031/01474.jpg,0,0,0,0,0,1,1,1
1466,DISFA/aligned_images/SN006/01467.jpg,0,0,0,1,0,1,1,0
18113,DISFA/aligned_images/SN013/03579.jpg,0,0,0,0,0,0,0,0
42055,DISFA/aligned_images/SN031/03296.jpg,0,0,0,0,0,0,0,0
24748,DISFA/aligned_images/SN021/00524.jpg,0,0,0,0,0,0,0,0
15388,DISFA/aligned_images/SN013/00854.jpg,0,0,0,0,0,0,0,0
21600,DISFA/aligned_images/SN018/02221.jpg,0,0,1,0,0,0,0,0
15306,DISFA/aligned_images/SN013/00772.jpg,0,0,0,0,0,1,1,0
83117,DISFA/aligned_images/SN029/00778.jpg,0,0,0,1,0,1,0,0
34848,DISFA/aligned_images/SN028/00934.jpg,0,0,0,0,0,0,0,0
77586,DISFA/aligned_images/SN025/00079.jpg,0,0,0,0,0,0,1,0
5937,DISFA/aligned_images/SN011/01093.jpg,0,0,0,1,0,1,1,0
47593,DISFA/aligned_images/SN003/03989.jpg,0,0,0,0,0,0,0,0
18919,DISFA/aligned_images/SN013/04385.jpg,0,0,0,0,0,0,0,0
75700,DISFA/aligned_images/SN023/03038.jpg,1,1,1,0,0,0,0,0
65070,DISFA/aligned_images/SN008/02086.jpg,0,0,0,0,0,0,0,0
31205,DISFA/aligned_images/SN024/02136.jpg,0,0,0,0,0,0,1,0
83850,DISFA/aligned_images/SN029/01512.jpg,0,0,0,0,0,0,0,0
60120,DISFA/aligned_images/SN007/01981.jpg,0,0,0,0,0,0,0,0
59014,DISFA/aligned_images/SN007/00875.jpg,0,0,0,0,0,0,1,0
74376,DISFA/aligned_images/SN023/01714.jpg,0,0,1,0,1,1,1,0
55288,DISFA/aligned_images/SN005/01994.jpg,0,0,0,0,0,0,1,0
16785,DISFA/aligned_images/SN013/02251.jpg,0,0,0,0,0,0,0,0
45297,DISFA/aligned_images/SN003/01693.jpg,1,0,1,1,1,0,0,0
30213,DISFA/aligned_images/SN024/01144.jpg,0,0,0,0,0,0,0,0
86717,DISFA/aligned_images/SN029/04797.jpg,1,1,0,0,0,0,0,0
33881,DISFA/aligned_images/SN024/04812.jpg,1,1,0,0,0,0,1,0
9205,DISFA/aligned_images/SN011/04361.jpg,0,0,1,0,0,0,0,0
26864,DISFA/aligned_images/SN021/02640.jpg,0,0,0,0,0,0,0,0
65576,DISFA/aligned_images/SN008/02592.jpg,0,0,0,0,0,0,0,0
85254,DISFA/aligned_images/SN029/02918.jpg,1,1,1,0,0,0,0,0
21869,DISFA/aligned_images/SN018/02490.jpg,0,0,1,0,0,0,0,0
15784,DISFA/aligned_images/SN013/01250.jpg,0,0,0,0,0,0,0,0
33535,DISFA/aligned_images/SN024/04466.jpg,0,0,0,0,0,0,0,0
80341,DISFA/aligned_images/SN025/02834.jpg,0,0,0,0,0,0,1,0
72777,DISFA/aligned_images/SN023/00103.jpg,0,0,0,0,0,0,1,1
19929,DISFA/aligned_images/SN018/00550.jpg,0,0,0,0,0,1,1,0
53906,DISFA/aligned_images/SN005/00612.jpg,0,0,0,0,0,0,0,0
892,DISFA/aligned_images/SN006/00893.jpg,0,0,0,0,0,1,1,0
86750,DISFA/aligned_images/SN029/04830.jpg,1,1,0,0,0,0,0,0
21876,DISFA/aligned_images/SN018/02497.jpg,0,0,1,0,0,0,1,0
50580,DISFA/aligned_images/SN004/02131.jpg,0,0,1,0,0,0,0,0
84027,DISFA/aligned_images/SN029/01690.jpg,0,0,1,0,1,0,1,0
77152,DISFA/aligned_images/SN023/04490.jpg,0,0,1,0,0,0,1,0
13296,DISFA/aligned_images/SN012/03607.jpg,0,0,0,0,0,0,0,0
83822,DISFA/aligned_images/SN029/01484.jpg,0,0,0,0,0,0,0,0
55636,DISFA/aligned_images/SN005/02342.jpg,0,0,0,0,0,0,0,0
67002,DISFA/aligned_images/SN008/04018.jpg,0,0,0,0,0,0,0,0
72722,DISFA/aligned_images/SN023/00048.jpg,0,0,0,0,0,0,0,0
31932,DISFA/aligned_images/SN024/02863.jpg,0,0,0,0,0,0,0,0
54467,DISFA/aligned_images/SN005/01173.jpg,0,0,0,0,0,0,0,0
48879,DISFA/aligned_images/SN004/00430.jpg,0,0,0,0,0,0,0,0
36865,DISFA/aligned_images/SN028/02951.jpg,0,0,0,0,0,0,0,0
7647,DISFA/aligned_images/SN011/02803.jpg,0,0,1,0,0,0,0,0
43092,DISFA/aligned_images/SN031/04333.jpg,0,0,0,0,0,0,0,0
26707,DISFA/aligned_images/SN021/02483.jpg,0,0,0,0,0,0,1,0
31263,DISFA/aligned_images/SN024/02194.jpg,0,0,0,0,0,0,1,0
54136,DISFA/aligned_images/SN005/00842.jpg,0,0,0,0,0,0,0,0
20271,DISFA/aligned_images/SN018/00892.jpg,0,0,0,0,0,0,0,0
49061,DISFA/aligned_images/SN004/00612.jpg,0,0,0,0,0,0,0,0
27883,DISFA/aligned_images/SN021/03659.jpg,0,0,0,0,0,0,0,0
8606,DISFA/aligned_images/SN011/03762.jpg,0,0,1,0,0,0,0,0
29706,DISFA/aligned_images/SN024/00637.jpg,1,1,0,0,0,0,0,0
35212,DISFA/aligned_images/SN028/01298.jpg,0,0,0,0,0,0,1,0
57279,DISFA/aligned_images/SN005/03985.jpg,0,0,0,0,0,0,0,0
72464,DISFA/aligned_images/SN017/04635.jpg,0,0,1,0,1,0,1,0
71138,DISFA/aligned_images/SN017/03309.jpg,0,0,0,0,0,0,0,0
39432,DISFA/aligned_images/SN031/00673.jpg,0,0,0,0,0,1,1,1
14628,DISFA/aligned_images/SN013/00094.jpg,0,0,0,0,0,0,0,0
85356,DISFA/aligned_images/SN029/03020.jpg,0,1,1,0,0,0,0,0
39309,DISFA/aligned_images/SN031/00550.jpg,0,0,0,0,0,0,0,0
72351,DISFA/aligned_images/SN017/04522.jpg,0,0,0,0,0,0,0,0
9281,DISFA/aligned_images/SN011/04437.jpg,0,0,1,0,0,0,0,0
61351,DISFA/aligned_images/SN007/03212.jpg,0,0,0,0,0,0,0,0
57822,DISFA/aligned_images/SN005/04528.jpg,0,0,0,0,0,0,0,0
31229,DISFA/aligned_images/SN024/02160.jpg,0,0,0,0,0,0,1,0
13770,DISFA/aligned_images/SN012/04081.jpg,0,0,0,0,0,0,0,0
43688,DISFA/aligned_images/SN003/00084.jpg,0,0,0,0,0,0,0,0
5074,DISFA/aligned_images/SN011/00230.jpg,0,0,0,0,0,0,1,0
28823,DISFA/aligned_images/SN021/04599.jpg,0,0,0,0,0,0,1,0
65762,DISFA/aligned_images/SN008/02778.jpg,0,0,0,0,0,0,0,0
5413,DISFA/aligned_images/SN011/00569.jpg,0,1,0,0,0,0,0,0
56782,DISFA/aligned_images/SN005/03488.jpg,0,0,0,0,0,0,0,0
86150,DISFA/aligned_images/SN029/03814.jpg,0,0,0,0,0,0,0,1
54345,DISFA/aligned_images/SN005/01051.jpg,0,0,0,0,0,0,1,1
83568,DISFA/aligned_images/SN029/01230.jpg,0,0,0,0,0,0,1,1
57675,DISFA/aligned_images/SN005/04381.jpg,0,0,0,0,0,0,0,0
57328,DISFA/aligned_images/SN005/04034.jpg,0,0,0,0,0,0,0,0
23092,DISFA/aligned_images/SN018/03713.jpg,0,0,0,0,0,0,0,0
41700,DISFA/aligned_images/SN031/02941.jpg,0,0,0,0,0,0,0,0
18620,DISFA/aligned_images/SN013/04086.jpg,0,0,0,0,0,0,0,0
7686,DISFA/aligned_images/SN011/02842.jpg,0,0,1,0,0,0,0,0
32584,DISFA/aligned_images/SN024/03515.jpg,0,0,0,0,0,0,0,0
43985,DISFA/aligned_images/SN003/00381.jpg,0,0,0,0,0,0,0,0
65786,DISFA/aligned_images/SN008/02802.jpg,0,0,0,0,0,0,0,0
55085,DISFA/aligned_images/SN005/01791.jpg,0,0,1,1,0,0,1,0
62435,DISFA/aligned_images/SN007/04296.jpg,0,0,0,0,0,0,0,0
58672,DISFA/aligned_images/SN007/00533.jpg,0,0,0,0,0,1,0,0
63802,DISFA/aligned_images/SN008/00818.jpg,0,0,0,0,0,0,0,0
1286,DISFA/aligned_images/SN006/01287.jpg,0,0,0,1,0,1,1,0
69905,DISFA/aligned_images/SN017/02076.jpg,0,0,0,0,0,0,0,0
44328,DISFA/aligned_images/SN003/00724.jpg,0,0,0,1,0,1,1,0
14501,DISFA/aligned_images/SN012/04812.jpg,0,0,0,0,0,1,1,0
6715,DISFA/aligned_images/SN011/01871.jpg,0,0,1,0,0,0,1,0
36323,DISFA/aligned_images/SN028/02409.jpg,0,0,0,0,0,0,1,1
13175,DISFA/aligned_images/SN012/03486.jpg,0,0,0,0,0,0,0,0
31191,DISFA/aligned_images/SN024/02122.jpg,0,0,0,0,0,0,1,0
48151,DISFA/aligned_images/SN003/04547.jpg,0,0,1,1,1,0,1,0
37611,DISFA/aligned_images/SN028/03697.jpg,0,0,0,0,0,0,0,0
42675,DISFA/aligned_images/SN031/03916.jpg,0,0,0,0,0,0,0,0
26464,DISFA/aligned_images/SN021/02240.jpg,0,0,0,0,0,0,0,0
39732,DISFA/aligned_images/SN031/00973.jpg,0,0,0,0,0,0,0,0
14654,DISFA/aligned_images/SN013/00120.jpg,0,0,0,0,0,0,0,0
439,DISFA/aligned_images/SN006/00440.jpg,0,0,0,0,0,0,1,0
24930,DISFA/aligned_images/SN021/00706.jpg,0,0,0,0,0,0,0,0
9830,DISFA/aligned_images/SN012/00141.jpg,0,0,0,0,0,1,1,0
81681,DISFA/aligned_images/SN025/04174.jpg,0,0,0,0,0,0,1,0
3905,DISFA/aligned_images/SN006/03906.jpg,0,0,0,0,0,0,0,0
31819,DISFA/aligned_images/SN024/02750.jpg,0,0,0,0,0,0,0,0
63,DISFA/aligned_images/SN006/00064.jpg,0,0,0,0,0,0,0,0
52403,DISFA/aligned_images/SN004/03954.jpg,0,0,1,0,0,0,0,0
9509,DISFA/aligned_images/SN011/04665.jpg,1,0,1,0,0,0,1,0
41680,DISFA/aligned_images/SN031/02921.jpg,0,0,0,0,0,0,0,0
31560,DISFA/aligned_images/SN024/02491.jpg,0,0,0,0,0,0,0,0
43362,DISFA/aligned_images/SN031/04603.jpg,0,0,0,0,0,0,0,0
49650,DISFA/aligned_images/SN004/01201.jpg,1,1,0,0,0,0,0,0
23297,DISFA/aligned_images/SN018/03918.jpg,0,0,0,0,0,0,0,0
80713,DISFA/aligned_images/SN025/03206.jpg,0,0,0,0,0,0,1,0
9441,DISFA/aligned_images/SN011/04597.jpg,1,0,1,0,0,0,1,1
8005,DISFA/aligned_images/SN011/03161.jpg,0,0,1,0,0,0,0,0
57385,DISFA/aligned_images/SN005/04091.jpg,0,0,0,0,0,0,0,0
60753,DISFA/aligned_images/SN007/02614.jpg,0,0,0,0,0,0,0,0
11392,DISFA/aligned_images/SN012/01703.jpg,1,0,1,0,1,0,1,0
84585,DISFA/aligned_images/SN029/02249.jpg,1,1,0,0,0,0,0,0
79774,DISFA/aligned_images/SN025/02267.jpg,0,0,0,0,0,1,1,0
75846,DISFA/aligned_images/SN023/03184.jpg,0,0,0,0,0,0,0,0
17145,DISFA/aligned_images/SN013/02611.jpg,0,0,0,0,0,0,0,0
27663,DISFA/aligned_images/SN021/03439.jpg,0,0,0,0,0,0,0,0
19530,DISFA/aligned_images/SN018/00151.jpg,0,0,0,0,0,1,0,0
85128,DISFA/aligned_images/SN029/02792.jpg,1,1,1,0,0,0,0,0
57343,DISFA/aligned_images/SN005/04049.jpg,0,0,0,0,0,0,0,0
41633,DISFA/aligned_images/SN031/02874.jpg,0,0,0,0,0,0,0,0
46476,DISFA/aligned_images/SN003/02872.jpg,0,0,1,0,0,0,0,0
8046,DISFA/aligned_images/SN011/03202.jpg,0,0,1,0,0,0,0,0
73823,DISFA/aligned_images/SN023/01161.jpg,0,0,0,0,0,0,1,0
31142,DISFA/aligned_images/SN024/02073.jpg,0,0,0,0,0,0,1,0
2611,DISFA/aligned_images/SN006/02612.jpg,0,0,0,0,0,0,0,0
43632,DISFA/aligned_images/SN003/00028.jpg,0,0,0,0,0,0,0,0
60559,DISFA/aligned_images/SN007/02420.jpg,0,0,0,0,0,0,0,0
6295,DISFA/aligned_images/SN011/01451.jpg,0,0,0,0,0,0,1,0
86726,DISFA/aligned_images/SN029/04806.jpg,1,1,0,0,0,0,0,0
17262,DISFA/aligned_images/SN013/02728.jpg,0,0,1,0,0,0,0,0
27182,DISFA/aligned_images/SN021/02958.jpg,0,0,0,0,0,0,0,0
15829,DISFA/aligned_images/SN013/01295.jpg,0,0,0,0,0,0,0,0
55123,DISFA/aligned_images/SN005/01829.jpg,0,0,0,0,0,0,0,0
64359,DISFA/aligned_images/SN008/01375.jpg,0,0,0,0,0,0,0,0
86295,DISFA/aligned_images/SN029/03959.jpg,0,0,1,0,0,0,0,0
55519,DISFA/aligned_images/SN005/02225.jpg,0,0,0,0,0,0,0,0
72668,DISFA/aligned_images/SN017/04839.jpg,0,0,0,0,0,0,1,1
37109,DISFA/aligned_images/SN028/03195.jpg,0,0,0,0,0,0,0,0
42643,DISFA/aligned_images/SN031/03884.jpg,0,0,0,0,0,0,0,0
31777,DISFA/aligned_images/SN024/02708.jpg,0,0,0,0,0,0,0,0
3853,DISFA/aligned_images/SN006/03854.jpg,0,0,0,0,0,0,0,0
38346,DISFA/aligned_images/SN028/04432.jpg,0,0,0,0,0,0,0,1
12673,DISFA/aligned_images/SN012/02984.jpg,0,0,0,0,0,0,0,0
34905,DISFA/aligned_images/SN028/00991.jpg,0,0,0,0,0,0,1,0
69756,DISFA/aligned_images/SN017/01927.jpg,0,0,0,0,0,0,0,0
78066,DISFA/aligned_images/SN025/00559.jpg,0,0,0,0,0,0,1,0
66970,DISFA/aligned_images/SN008/03986.jpg,0,0,0,0,0,0,0,0
54250,DISFA/aligned_images/SN005/00956.jpg,0,0,0,0,0,0,0,0
28918,DISFA/aligned_images/SN021/04694.jpg,0,0,0,0,0,0,1,0
42257,DISFA/aligned_images/SN031/03498.jpg,0,0,0,0,0,0,0,0
3383,DISFA/aligned_images/SN006/03384.jpg,0,0,0,0,0,0,0,0
2787,DISFA/aligned_images/SN006/02788.jpg,0,0,0,0,0,0,0,0
53260,DISFA/aligned_images/SN004/04811.jpg,1,1,1,0,1,1,1,0
79959,DISFA/aligned_images/SN025/02452.jpg,0,0,0,0,0,1,1,0
50336,DISFA/aligned_images/SN004/01887.jpg,0,0,0,1,0,1,1,0
44579,DISFA/aligned_images/SN003/00975.jpg,0,0,1,0,0,0,0,0
53110,DISFA/aligned_images/SN004/04661.jpg,1,1,0,1,0,1,1,0
31805,DISFA/aligned_images/SN024/02736.jpg,0,0,0,0,0,0,0,0
11651,DISFA/aligned_images/SN012/01962.jpg,0,0,0,0,0,0,1,0
20884,DISFA/aligned_images/SN018/01505.jpg,0,0,0,0,0,0,0,0
50431,DISFA/aligned_images/SN004/01982.jpg,1,1,0,0,0,0,0,0
42816,DISFA/aligned_images/SN031/04057.jpg,0,0,0,0,0,0,0,0
13764,DISFA/aligned_images/SN012/04075.jpg,0,0,0,0,0,0,0,0
48005,DISFA/aligned_images/SN003/04401.jpg,0,0,0,0,0,0,1,0
15987,DISFA/aligned_images/SN013/01453.jpg,0,0,0,0,0,0,0,0
3772,DISFA/aligned_images/SN006/03773.jpg,0,0,0,0,0,0,0,0
33268,DISFA/aligned_images/SN024/04199.jpg,0,0,0,0,0,0,0,0
54558,DISFA/aligned_images/SN005/01264.jpg,0,0,0,0,0,0,0,0
38561,DISFA/aligned_images/SN028/04647.jpg,0,0,0,0,0,0,0,1
44646,DISFA/aligned_images/SN003/01042.jpg,0,0,1,0,1,0,0,0
73916,DISFA/aligned_images/SN023/01254.jpg,0,0,0,0,0,0,1,0
25229,DISFA/aligned_images/SN021/01005.jpg,0,0,1,0,0,0,1,0
25028,DISFA/aligned_images/SN021/00804.jpg,0,0,0,0,0,0,0,0
22191,DISFA/aligned_images/SN018/02812.jpg,0,0,0,0,0,0,0,0
13502,DISFA/aligned_images/SN012/03813.jpg,0,0,0,0,0,0,0,0
41207,DISFA/aligned_images/SN031/02448.jpg,0,0,0,0,0,0,1,1
45721,DISFA/aligned_images/SN003/02117.jpg,0,0,1,1,1,0,1,1
40762,DISFA/aligned_images/SN031/02003.jpg,0,0,0,0,0,0,0,0
79830,DISFA/aligned_images/SN025/02323.jpg,0,0,0,0,0,1,1,1
12282,DISFA/aligned_images/SN012/02593.jpg,0,0,0,0,0,0,0,1
16116,DISFA/aligned_images/SN013/01582.jpg,0,0,1,0,0,0,0,0
79791,DISFA/aligned_images/SN025/02284.jpg,0,0,0,0,0,1,1,0
12554,DISFA/aligned_images/SN012/02865.jpg,0,0,0,0,0,0,0,0
43689,DISFA/aligned_images/SN003/00085.jpg,0,0,0,0,0,0,0,0
77817,DISFA/aligned_images/SN025/00310.jpg,0,0,0,0,0,1,1,0
6580,DISFA/aligned_images/SN011/01736.jpg,0,0,1,0,0,0,0,0
37575,DISFA/aligned_images/SN028/03661.jpg,0,0,0,0,0,0,0,0
14346,DISFA/aligned_images/SN012/04657.jpg,0,0,0,0,0,0,1,1
60878,DISFA/aligned_images/SN007/02739.jpg,0,0,0,0,0,0,0,0
59983,DISFA/aligned_images/SN007/01844.jpg,0,0,0,0,1,0,0,0
10893,DISFA/aligned_images/SN012/01204.jpg,0,0,0,0,0,1,1,0
67010,DISFA/aligned_images/SN008/04026.jpg,0,0,0,0,0,0,0,0
67223,DISFA/aligned_images/SN008/04239.jpg,0,0,0,0,0,0,0,0
48499,DISFA/aligned_images/SN004/00050.jpg,0,0,0,0,0,0,0,0
12068,DISFA/aligned_images/SN012/02379.jpg,0,0,0,0,0,0,0,0
44811,DISFA/aligned_images/SN003/01207.jpg,0,0,0,0,1,0,0,0
51885,DISFA/aligned_images/SN004/03436.jpg,0,0,0,0,0,0,0,0
75235,DISFA/aligned_images/SN023/02573.jpg,0,0,0,0,0,0,0,0
6033,DISFA/aligned_images/SN011/01189.jpg,0,0,0,0,0,0,0,0
25759,DISFA/aligned_images/SN021/01535.jpg,0,0,0,0,0,0,0,0
77022,DISFA/aligned_images/SN023/04360.jpg,0,0,1,0,0,0,1,0
33437,DISFA/aligned_images/SN024/04368.jpg,0,0,0,0,0,0,0,0
1868,DISFA/aligned_images/SN006/01869.jpg,0,0,0,0,0,0,0,0
46091,DISFA/aligned_images/SN003/02487.jpg,0,0,0,1,0,0,1,0
20915,DISFA/aligned_images/SN018/01536.jpg,0,0,1,0,1,0,0,0
67301,DISFA/aligned_images/SN008/04317.jpg,0,0,0,0,0,0,0,0
65437,DISFA/aligned_images/SN008/02453.jpg,0,0,0,0,0,0,0,0
32637,DISFA/aligned_images/SN024/03568.jpg,0,0,0,0,0,0,0,0
83332,DISFA/aligned_images/SN029/00994.jpg,1,0,1,0,0,0,0,0
60316,DISFA/aligned_images/SN007/02177.jpg,0,0,1,0,1,0,0,0
51967,DISFA/aligned_images/SN004/03518.jpg,0,0,0,0,0,0,0,0
20002,DISFA/aligned_images/SN018/00623.jpg,0,0,0,0,0,1,1,0
72099,DISFA/aligned_images/SN017/04270.jpg,0,0,0,0,0,0,0,0
44654,DISFA/aligned_images/SN003/01050.jpg,0,0,1,0,1,0,0,0
46877,DISFA/aligned_images/SN003/03273.jpg,0,0,1,0,0,0,1,0
27101,DISFA/aligned_images/SN021/02877.jpg,0,0,0,0,0,0,0,0
39846,DISFA/aligned_images/SN031/01087.jpg,0,0,0,0,0,0,0,0
75478,DISFA/aligned_images/SN023/02816.jpg,0,0,1,0,0,0,0,0
23778,DISFA/aligned_images/SN018/04399.jpg,1,1,0,0,0,0,0,0
64542,DISFA/aligned_images/SN008/01558.jpg,0,0,0,0,0,0,0,0
85478,DISFA/aligned_images/SN029/03142.jpg,0,1,1,0,0,0,0,0
2471,DISFA/aligned_images/SN006/02472.jpg,0,0,0,0,0,0,0,0
13041,DISFA/aligned_images/SN012/03352.jpg,0,0,0,0,0,0,1,0
18130,DISFA/aligned_images/SN013/03596.jpg,0,0,0,0,0,0,0,0
45911,DISFA/aligned_images/SN003/02307.jpg,0,0,0,0,0,0,1,1
62031,DISFA/aligned_images/SN007/03892.jpg,0,0,0,0,0,0,0,0
51124,DISFA/aligned_images/SN004/02675.jpg,0,0,1,0,0,0,0,0
24058,DISFA/aligned_images/SN018/04679.jpg,1,1,0,0,0,0,0,0
83011,DISFA/aligned_images/SN029/00659.jpg,0,0,0,0,0,1,0,0
10711,DISFA/aligned_images/SN012/01022.jpg,0,0,0,0,0,0,1,0
65265,DISFA/aligned_images/SN008/02281.jpg,0,0,1,0,0,0,0,0
13010,DISFA/aligned_images/SN012/03321.jpg,0,0,0,0,0,0,1,0
36040,DISFA/aligned_images/SN028/02126.jpg,0,0,0,0,0,0,0,1
42195,DISFA/aligned_images/SN031/03436.jpg,0,0,0,0,0,0,0,0
30659,DISFA/aligned_images/SN024/01590.jpg,0,0,0,0,0,0,0,0
51077,DISFA/aligned_images/SN004/02628.jpg,0,0,0,0,0,0,0,0
58613,DISFA/aligned_images/SN007/00474.jpg,0,0,0,0,0,0,0,0
52708,DISFA/aligned_images/SN004/04259.jpg,0,1,1,0,0,0,0,0
6196,DISFA/aligned_images/SN011/01352.jpg,0,0,0,0,0,0,1,0
2030,DISFA/aligned_images/SN006/02031.jpg,0,0,0,0,0,0,1,0
57765,DISFA/aligned_images/SN005/04471.jpg,0,0,0,0,0,0,0,0
28038,DISFA/aligned_images/SN021/03814.jpg,0,0,0,0,0,0,0,0
67222,DISFA/aligned_images/SN008/04238.jpg,0,0,0,0,0,0,0,0
13391,DISFA/aligned_images/SN012/03702.jpg,0,0,0,0,0,0,0,0
19584,DISFA/aligned_images/SN018/00205.jpg,0,0,1,1,1,1,1,0
63506,DISFA/aligned_images/SN008/00522.jpg,0,0,0,1,0,0,0,0
3034,DISFA/aligned_images/SN006/03035.jpg,0,0,0,0,0,0,0,0
41582,DISFA/aligned_images/SN031/02823.jpg,0,0,0,0,0,0,0,0
4504,DISFA/aligned_images/SN006/04505.jpg,0,0,0,0,0,0,0,0
11491,DISFA/aligned_images/SN012/01802.jpg,1,0,1,0,1,0,0,0
37389,DISFA/aligned_images/SN028/03475.jpg,0,0,0,0,0,0,0,0
19972,DISFA/aligned_images/SN018/00593.jpg,0,0,0,0,0,1,1,0
64074,DISFA/aligned_images/SN008/01090.jpg,0,0,0,0,0,0,0,0
71176,DISFA/aligned_images/SN017/03347.jpg,0,0,0,0,0,0,0,0
53653,DISFA/aligned_images/SN005/00359.jpg,0,0,0,0,0,0,1,0
58522,DISFA/aligned_images/SN007/00383.jpg,0,0,0,0,0,0,0,0
73417,DISFA/aligned_images/SN023/00743.jpg,0,0,0,0,0,1,1,0
63701,DISFA/aligned_images/SN008/00717.jpg,0,0,0,0,0,0,0,0
54370,DISFA/aligned_images/SN005/01076.jpg,0,0,0,0,0,0,0,1
