,image_path,au1,au2,au4,au6,au7,au10,au12,au14,au15,au17,au23,au24
52988,BP4D/aligned_images/F003/T5/01024.jpg,1,1,1,1,1,1,1,1,0,0,0,0
93823,BP4D/aligned_images/M017/T1/00531.jpg,0,0,0,0,0,1,1,0,0,0,0,0
80591,BP4D/aligned_images/M010/T2/01400.jpg,1,0,1,0,1,1,0,0,0,0,0,0
64877,BP4D/aligned_images/F013/T7/00695.jpg,0,0,0,1,1,1,1,1,0,1,1,0
51297,BP4D/aligned_images/F003/T2/01065.jpg,0,0,0,0,0,0,0,0,0,0,0,0
62523,BP4D/aligned_images/F013/T2/00118.jpg,0,0,0,0,0,0,0,0,0,0,0,0
63104,BP4D/aligned_images/F013/T3/00199.jpg,0,0,0,1,0,0,1,1,1,1,0,1
31307,BP4D/aligned_images/M001/T5/00805.jpg,1,1,0,1,1,1,1,1,0,0,0,0
48564,BP4D/aligned_images/M014/T4/00755.jpg,0,0,0,1,0,1,1,1,0,0,0,0
20330,BP4D/aligned_images/F016/T5/00846.jpg,0,0,0,1,1,1,1,1,0,0,0,1
47649,BP4D/aligned_images/M014/T2/00060.jpg,0,0,1,0,0,0,0,0,0,0,0,0
31459,BP4D/aligned_images/M001/T5/00957.jpg,1,1,0,1,1,1,1,1,0,1,0,0
32824,BP4D/aligned_images/M001/T8/00220.jpg,0,0,0,0,1,0,0,0,0,0,0,0
58997,BP4D/aligned_images/F011/T2/01162.jpg,0,0,0,0,0,0,0,0,1,1,0,0
62003,BP4D/aligned_images/F013/T1/00552.jpg,0,0,0,0,1,1,1,0,0,0,0,0
11290,BP4D/aligned_images/F008/T8/00230.jpg,0,0,0,1,1,1,1,0,1,1,0,0
45411,BP4D/aligned_images/M012/T5/00753.jpg,0,0,0,0,0,1,0,0,0,0,0,0
76580,BP4D/aligned_images/M005/T1/00608.jpg,0,0,0,1,1,1,1,0,0,0,0,0
85259,BP4D/aligned_images/M011/T6/00892.jpg,0,0,0,0,0,0,0,1,0,0,1,0
22057,BP4D/aligned_images/F018/T1/01041.jpg,0,0,0,1,1,1,1,1,1,1,1,0
63430,BP4D/aligned_images/F013/T4/00497.jpg,0,0,0,1,1,1,1,1,1,1,0,1
72636,BP4D/aligned_images/M002/T1/00242.jpg,0,0,0,0,0,0,0,1,0,1,1,1
23211,BP4D/aligned_images/F018/T4/00795.jpg,0,0,0,1,1,1,1,1,0,0,0,0
67428,BP4D/aligned_images/F020/T5/00242.jpg,1,1,0,1,1,1,1,1,0,0,0,0
7473,BP4D/aligned_images/F002/T7/01191.jpg,0,0,0,1,1,0,1,1,1,1,1,0
48800,BP4D/aligned_images/M014/T4/00991.jpg,1,0,0,0,0,0,1,1,0,1,1,1
41829,BP4D/aligned_images/M008/T4/00446.jpg,0,0,0,1,0,1,1,0,0,0,0,0
18137,BP4D/aligned_images/F016/T1/00041.jpg,0,0,0,0,0,1,1,0,0,0,0,0
79902,BP4D/aligned_images/M010/T1/00313.jpg,1,1,0,1,1,1,1,0,0,0,0,0
87511,BP4D/aligned_images/M013/T3/00067.jpg,0,0,0,0,1,0,0,0,0,0,0,0
8851,BP4D/aligned_images/F008/T3/00004.jpg,1,1,0,1,0,0,1,0,0,0,0,0
46854,BP4D/aligned_images/M012/T8/00056.jpg,0,0,0,0,0,0,0,0,0,1,0,0
17659,BP4D/aligned_images/F010/T7/00293.jpg,1,1,0,1,1,1,1,1,0,0,0,0
12518,BP4D/aligned_images/F009/T3/00040.jpg,1,0,0,0,0,0,0,1,0,0,0,0
5056,BP4D/aligned_images/F002/T3/00062.jpg,0,0,0,0,0,0,0,0,0,1,1,0
98647,BP4D/aligned_images/M018/T4/01160.jpg,0,0,0,0,0,0,0,1,0,1,0,0
35240,BP4D/aligned_images/M004/T5/00755.jpg,0,0,0,1,1,1,1,0,1,1,1,0
59239,BP4D/aligned_images/F011/T3/00096.jpg,0,0,0,0,0,0,0,0,0,0,0,0
28718,BP4D/aligned_images/F023/T8/00290.jpg,1,1,1,1,1,1,1,1,0,0,0,1
88633,BP4D/aligned_images/M013/T5/00347.jpg,1,0,0,0,1,0,0,1,1,1,0,1
83563,BP4D/aligned_images/M011/T2/00175.jpg,0,0,1,0,0,1,0,1,0,1,0,1
74989,BP4D/aligned_images/M002/T5/01117.jpg,1,1,0,0,1,0,0,0,0,0,0,0
85298,BP4D/aligned_images/M011/T6/00931.jpg,0,0,0,0,0,0,0,1,1,0,1,0
35914,BP4D/aligned_images/M004/T7/00498.jpg,0,0,0,0,1,0,1,0,1,1,1,0
25422,BP4D/aligned_images/F023/T1/00275.jpg,0,0,0,1,1,1,1,1,0,1,1,0
15567,BP4D/aligned_images/F010/T2/01496.jpg,0,0,0,0,0,0,0,0,0,0,0,0
19112,BP4D/aligned_images/F016/T2/01005.jpg,0,0,0,0,0,0,0,0,0,0,0,0
98471,BP4D/aligned_images/M018/T3/00234.jpg,0,0,0,1,1,0,1,0,0,0,0,0
23158,BP4D/aligned_images/F018/T4/00742.jpg,0,0,0,1,1,1,1,1,1,1,0,0
48098,BP4D/aligned_images/M014/T3/00011.jpg,0,0,1,0,0,0,0,0,0,0,0,0
75456,BP4D/aligned_images/M002/T6/00860.jpg,0,0,0,1,1,1,1,0,0,0,0,0
14257,BP4D/aligned_images/F009/T6/01161.jpg,0,0,1,0,0,0,0,0,0,0,1,0
25939,BP4D/aligned_images/F023/T2/01443.jpg,1,1,1,0,0,0,0,0,0,0,0,0
50092,BP4D/aligned_images/M014/T7/00847.jpg,0,0,0,0,0,1,1,0,0,0,0,0
73685,BP4D/aligned_images/M002/T2/00586.jpg,1,1,0,0,0,0,0,0,0,0,0,0
25518,BP4D/aligned_images/F023/T1/00371.jpg,0,0,0,0,0,0,0,1,0,0,0,0
44512,BP4D/aligned_images/M012/T3/00029.jpg,0,0,0,0,0,0,0,0,0,0,0,0
53003,BP4D/aligned_images/F003/T5/01039.jpg,1,1,0,1,1,1,0,1,0,0,0,0
23698,BP4D/aligned_images/F018/T5/00617.jpg,1,1,0,1,1,1,1,1,1,0,0,0
98462,BP4D/aligned_images/M018/T3/00225.jpg,0,0,0,0,0,0,1,0,0,0,0,0
60142,BP4D/aligned_images/F011/T5/00973.jpg,0,0,1,1,1,1,1,1,0,0,0,0
88844,BP4D/aligned_images/M013/T6/00066.jpg,0,0,0,0,1,0,0,0,0,0,0,0
90465,BP4D/aligned_images/M016/T1/00829.jpg,0,0,1,1,1,1,1,0,0,0,0,0
80383,BP4D/aligned_images/M010/T2/01192.jpg,1,0,1,0,1,1,0,1,0,1,0,0
76486,BP4D/aligned_images/M005/T1/00514.jpg,0,0,0,1,1,1,1,0,0,0,0,0
76991,BP4D/aligned_images/M005/T2/01121.jpg,0,0,0,0,0,0,0,1,0,1,0,1
79546,BP4D/aligned_images/M005/T7/01521.jpg,0,0,0,1,1,1,1,1,0,0,0,0
35724,BP4D/aligned_images/M004/T6/00507.jpg,0,0,0,0,1,0,1,0,1,1,0,1
1514,BP4D/aligned_images/F001/T4/00778.jpg,0,0,0,1,1,1,1,0,0,1,1,0
18906,BP4D/aligned_images/F016/T2/00799.jpg,0,0,0,0,0,0,0,0,0,0,0,0
55482,BP4D/aligned_images/F005/T3/00202.jpg,1,0,0,1,1,1,1,1,0,0,0,0
49178,BP4D/aligned_images/M014/T5/01116.jpg,0,0,0,1,0,1,1,1,0,0,0,0
32110,BP4D/aligned_images/M001/T7/00847.jpg,0,0,0,0,0,0,1,0,0,0,0,0
38613,BP4D/aligned_images/M007/T5/00787.jpg,0,0,0,1,1,1,0,0,0,1,0,0
95310,BP4D/aligned_images/M017/T4/00581.jpg,0,0,0,1,1,1,1,1,0,0,0,0
59779,BP4D/aligned_images/F011/T4/00217.jpg,1,1,0,0,0,0,0,0,0,1,1,0
100167,BP4D/aligned_images/M018/T7/00684.jpg,0,0,0,0,0,0,1,0,0,0,0,0
61856,BP4D/aligned_images/F011/T8/00350.jpg,0,0,0,0,0,1,1,0,0,1,1,0
54361,BP4D/aligned_images/F005/T1/00957.jpg,1,0,1,0,0,0,0,0,0,1,0,0
78594,BP4D/aligned_images/M005/T5/00481.jpg,1,0,0,1,1,1,1,0,0,0,0,0
54179,BP4D/aligned_images/F003/T8/00836.jpg,0,0,0,0,0,0,0,0,0,0,0,0
6543,BP4D/aligned_images/F002/T6/00205.jpg,0,0,1,0,1,0,0,0,0,0,0,0
48755,BP4D/aligned_images/M014/T4/00946.jpg,0,0,0,1,0,1,1,1,0,0,0,0
30651,BP4D/aligned_images/M001/T4/00844.jpg,0,0,0,1,1,1,1,0,0,0,0,0
96658,BP4D/aligned_images/M017/T7/01052.jpg,0,0,0,0,1,1,1,1,0,0,0,0
11651,BP4D/aligned_images/F009/T1/00662.jpg,0,0,1,0,0,0,1,1,0,0,0,0
32211,BP4D/aligned_images/M001/T7/00948.jpg,0,0,0,1,1,1,1,1,0,0,0,0
63622,BP4D/aligned_images/F013/T4/00689.jpg,0,0,0,1,1,1,1,1,0,1,0,0
97897,BP4D/aligned_images/M018/T2/00383.jpg,0,0,0,0,0,0,0,0,0,0,0,0
84316,BP4D/aligned_images/M011/T4/00455.jpg,0,0,0,1,1,1,1,1,0,0,0,0
70135,BP4D/aligned_images/F022/T3/00134.jpg,0,0,0,0,0,0,0,0,0,0,0,0
34351,BP4D/aligned_images/M004/T4/01061.jpg,0,0,0,1,1,1,1,0,0,0,1,0
8308,BP4D/aligned_images/F008/T1/00731.jpg,1,0,1,1,0,1,1,0,0,0,0,0
12295,BP4D/aligned_images/F009/T2/00310.jpg,0,0,1,0,0,0,0,0,0,0,0,0
60666,BP4D/aligned_images/F011/T6/00720.jpg,0,0,0,0,1,1,0,1,0,0,1,1
54633,BP4D/aligned_images/F005/T1/01229.jpg,1,0,0,0,1,1,1,0,0,0,0,0
94728,BP4D/aligned_images/M017/T3/00061.jpg,0,0,0,0,1,0,1,0,0,0,0,0
47614,BP4D/aligned_images/M014/T2/00025.jpg,0,0,1,0,0,0,0,0,0,0,0,0
28592,BP4D/aligned_images/F023/T8/00164.jpg,1,1,1,1,1,1,1,1,1,0,1,1
19305,BP4D/aligned_images/F016/T3/00187.jpg,0,0,0,0,1,1,0,1,0,0,0,0
29736,BP4D/aligned_images/M001/T2/00287.jpg,0,0,0,0,0,0,1,1,0,0,0,0
29017,BP4D/aligned_images/M001/T1/00887.jpg,0,0,0,0,0,0,1,0,0,0,0,0
27646,BP4D/aligned_images/F023/T6/01188.jpg,0,1,0,0,0,0,0,0,0,0,0,0
81049,BP4D/aligned_images/M010/T4/00501.jpg,0,0,0,1,0,1,1,1,0,1,0,1
98363,BP4D/aligned_images/M018/T3/00126.jpg,0,0,0,0,0,0,0,0,0,0,0,0
5820,BP4D/aligned_images/F002/T5/00663.jpg,0,0,0,0,1,0,1,0,0,1,1,1
61679,BP4D/aligned_images/F011/T8/00173.jpg,0,0,0,1,1,1,1,1,1,1,1,0
64906,BP4D/aligned_images/F013/T7/00724.jpg,0,0,0,1,1,1,1,1,0,0,0,0
13699,BP4D/aligned_images/F009/T5/00546.jpg,1,0,0,0,0,1,1,1,1,0,0,0
15813,BP4D/aligned_images/F010/T3/00161.jpg,0,0,1,1,1,0,0,1,0,1,0,1
8662,BP4D/aligned_images/F008/T2/01188.jpg,1,0,0,0,0,0,0,0,0,0,0,0
73430,BP4D/aligned_images/M002/T2/00331.jpg,0,0,0,0,0,0,0,0,0,0,0,0
90758,BP4D/aligned_images/M016/T2/00629.jpg,0,0,0,0,0,0,0,0,0,0,0,0
4216,BP4D/aligned_images/F002/T1/00289.jpg,0,0,0,0,1,0,1,0,0,1,0,0
42295,BP4D/aligned_images/M008/T5/01296.jpg,1,1,1,1,1,1,1,0,0,1,0,0
64383,BP4D/aligned_images/F013/T6/01208.jpg,0,0,0,0,0,0,0,1,0,1,0,0
14888,BP4D/aligned_images/F010/T1/00315.jpg,0,0,0,0,1,0,0,1,0,0,0,0
82548,BP4D/aligned_images/M010/T7/00189.jpg,0,0,0,0,0,1,1,0,0,0,0,0
51631,BP4D/aligned_images/F003/T2/01399.jpg,1,1,0,0,0,0,0,0,0,0,0,0
43856,BP4D/aligned_images/M012/T1/01053.jpg,0,0,0,1,1,1,1,1,0,1,0,1
53088,BP4D/aligned_images/F003/T6/00065.jpg,0,0,0,0,0,0,1,1,0,0,0,0
53321,BP4D/aligned_images/F003/T7/00087.jpg,0,0,0,1,1,0,0,1,0,0,1,0
81247,BP4D/aligned_images/M010/T4/00699.jpg,0,0,0,1,0,1,1,1,0,1,1,0
87242,BP4D/aligned_images/M013/T2/00298.jpg,0,0,0,0,1,0,0,1,0,0,0,0
43905,BP4D/aligned_images/M012/T1/01102.jpg,0,0,0,1,1,1,1,1,0,0,0,0
11360,BP4D/aligned_images/F008/T8/00300.jpg,0,0,0,1,1,1,1,0,0,1,0,0
73536,BP4D/aligned_images/M002/T2/00437.jpg,0,0,0,0,0,0,0,1,0,0,0,0
24082,BP4D/aligned_images/F018/T6/01075.jpg,0,0,0,0,1,1,0,1,0,0,0,0
63276,BP4D/aligned_images/F013/T4/00343.jpg,0,0,0,1,1,1,1,1,0,1,0,0
31607,BP4D/aligned_images/M001/T6/00275.jpg,0,0,0,0,0,0,0,0,0,1,0,1
65529,BP4D/aligned_images/F020/T1/01016.jpg,0,0,0,1,1,1,1,1,0,0,0,0
87784,BP4D/aligned_images/M013/T3/00340.jpg,1,0,0,1,1,0,1,0,0,0,0,0
90035,BP4D/aligned_images/M013/T8/00264.jpg,0,0,0,0,1,1,0,0,1,1,0,0
70703,BP4D/aligned_images/F022/T4/01039.jpg,0,0,0,1,1,1,1,1,0,1,1,0
97343,BP4D/aligned_images/M018/T1/00096.jpg,0,0,0,1,1,1,1,1,0,0,0,0
17202,BP4D/aligned_images/F010/T6/00285.jpg,0,0,0,0,1,1,0,1,0,0,0,0
70975,BP4D/aligned_images/F022/T5/00425.jpg,0,0,0,1,1,0,1,1,1,1,1,1
79587,BP4D/aligned_images/M005/T7/01562.jpg,0,0,0,1,1,1,1,1,0,0,0,0
78426,BP4D/aligned_images/M005/T5/00313.jpg,1,0,0,1,0,0,1,0,0,0,0,0
41310,BP4D/aligned_images/M008/T3/00204.jpg,1,1,1,0,1,0,0,0,0,0,0,0
19421,BP4D/aligned_images/F016/T3/00303.jpg,0,0,0,1,1,1,1,1,0,0,0,0
55341,BP4D/aligned_images/F005/T3/00061.jpg,1,0,0,0,0,0,0,0,0,0,0,0
33974,BP4D/aligned_images/M004/T2/01433.jpg,0,0,1,0,1,0,0,0,0,1,0,0
20996,BP4D/aligned_images/F016/T7/00136.jpg,0,0,0,0,0,1,1,0,0,0,0,0
19820,BP4D/aligned_images/F016/T4/01367.jpg,0,0,0,1,1,1,1,1,0,0,0,0
75204,BP4D/aligned_images/M002/T6/00608.jpg,0,1,0,1,1,1,1,0,0,0,0,0
83125,BP4D/aligned_images/M011/T1/00880.jpg,0,0,0,1,0,1,1,1,1,1,0,0
13535,BP4D/aligned_images/F009/T5/00382.jpg,1,0,0,0,0,1,0,0,0,0,0,0
40812,BP4D/aligned_images/M008/T2/00410.jpg,0,0,0,0,0,0,0,0,0,0,0,0
19154,BP4D/aligned_images/F016/T3/00036.jpg,0,0,0,0,0,0,0,0,0,0,0,0
26122,BP4D/aligned_images/F023/T3/00008.jpg,1,0,0,0,0,0,0,0,0,0,0,0
98100,BP4D/aligned_images/M018/T2/00586.jpg,0,0,0,0,0,0,0,1,0,1,0,1
76512,BP4D/aligned_images/M005/T1/00540.jpg,0,0,0,1,1,1,1,0,0,0,0,0
85484,BP4D/aligned_images/M011/T6/01117.jpg,0,0,1,0,1,0,0,1,1,0,1,0
302,BP4D/aligned_images/F001/T1/02742.jpg,1,0,0,1,0,1,1,0,0,1,0,0
90560,BP4D/aligned_images/M016/T2/00431.jpg,0,0,1,0,0,0,0,0,1,0,0,0
35576,BP4D/aligned_images/M004/T6/00359.jpg,0,0,0,0,1,0,0,0,0,0,0,0
28089,BP4D/aligned_images/F023/T7/00136.jpg,0,0,0,1,0,0,0,1,0,1,0,1
10077,BP4D/aligned_images/F008/T5/00837.jpg,1,1,0,1,1,1,1,0,0,0,0,0
5749,BP4D/aligned_images/F002/T4/01959.jpg,0,0,0,1,1,0,1,0,0,0,0,0
6866,BP4D/aligned_images/F002/T6/00528.jpg,0,0,1,0,1,0,0,0,0,0,0,0
36140,BP4D/aligned_images/M004/T7/00724.jpg,0,0,0,0,1,0,0,0,0,1,0,0
99269,BP4D/aligned_images/M018/T5/00444.jpg,0,0,0,1,1,1,1,1,0,0,0,0
12661,BP4D/aligned_images/F009/T3/00183.jpg,0,0,1,0,0,0,0,0,0,1,0,0
63640,BP4D/aligned_images/F013/T4/00707.jpg,0,0,0,1,1,1,1,1,0,0,0,0
28303,BP4D/aligned_images/F023/T7/00350.jpg,0,0,0,1,1,1,1,1,1,1,0,1
77606,BP4D/aligned_images/M005/T3/00132.jpg,1,1,1,0,1,0,0,1,0,1,0,0
8519,BP4D/aligned_images/F008/T2/01045.jpg,1,0,1,0,0,0,0,1,0,1,0,0
62456,BP4D/aligned_images/F013/T2/00051.jpg,0,0,0,0,1,1,0,1,0,0,0,0
57975,BP4D/aligned_images/F005/T8/00317.jpg,1,0,0,0,0,0,0,0,0,1,0,0
4720,BP4D/aligned_images/F002/T2/00272.jpg,0,0,0,0,0,0,0,0,0,1,1,1
56700,BP4D/aligned_images/F005/T6/00369.jpg,0,0,1,0,0,1,0,0,0,0,0,0
25205,BP4D/aligned_images/F023/T1/00058.jpg,0,0,0,1,1,1,1,1,1,0,1,0
53124,BP4D/aligned_images/F003/T6/00101.jpg,0,0,0,0,0,0,1,1,0,0,0,0
49733,BP4D/aligned_images/M014/T6/00535.jpg,0,0,0,1,1,1,1,0,0,0,0,0
12276,BP4D/aligned_images/F009/T2/00291.jpg,0,0,1,0,0,0,0,0,0,0,0,0
55624,BP4D/aligned_images/F005/T4/00665.jpg,1,0,0,1,1,1,1,0,0,0,0,0
8258,BP4D/aligned_images/F008/T1/00681.jpg,1,1,0,1,0,1,1,0,0,0,0,0
40098,BP4D/aligned_images/M007/T8/00464.jpg,1,0,1,1,1,1,0,1,1,1,1,0
36340,BP4D/aligned_images/M004/T8/00047.jpg,0,0,0,0,1,0,0,0,0,0,0,0
33134,BP4D/aligned_images/M004/T1/00389.jpg,0,0,1,0,1,0,0,0,0,1,1,0
98790,BP4D/aligned_images/M018/T4/01303.jpg,0,0,0,1,1,1,1,0,0,0,0,0
87100,BP4D/aligned_images/M013/T2/00156.jpg,0,0,0,0,0,0,0,1,0,0,0,1
69509,BP4D/aligned_images/F022/T2/00281.jpg,0,0,1,0,0,0,0,0,0,0,0,0
20255,BP4D/aligned_images/F016/T5/00771.jpg,0,0,0,0,1,1,1,1,0,0,0,1
19514,BP4D/aligned_images/F016/T4/01061.jpg,0,0,0,1,0,1,1,1,0,0,1,0
35650,BP4D/aligned_images/M004/T6/00433.jpg,0,0,0,0,1,0,0,0,0,0,0,0
11512,BP4D/aligned_images/F008/T8/00452.jpg,0,0,0,0,0,1,1,0,0,1,0,0
43775,BP4D/aligned_images/M012/T1/00972.jpg,0,0,0,1,1,1,1,0,0,0,0,0
66573,BP4D/aligned_images/F020/T3/00214.jpg,0,0,0,1,1,1,1,1,0,0,0,0
89537,BP4D/aligned_images/M013/T7/00261.jpg,0,0,0,0,0,0,0,0,1,0,0,0
6063,BP4D/aligned_images/F002/T5/00906.jpg,0,0,0,0,0,0,0,0,0,1,1,0
66142,BP4D/aligned_images/F020/T2/01380.jpg,1,0,1,0,1,0,0,0,0,1,0,0
45651,BP4D/aligned_images/M012/T5/00993.jpg,0,0,0,0,0,0,0,0,0,0,0,0
69966,BP4D/aligned_images/F022/T2/00738.jpg,0,0,1,0,0,0,0,0,0,0,0,0
8638,BP4D/aligned_images/F008/T2/01164.jpg,1,0,1,0,0,0,0,0,0,0,0,0
80480,BP4D/aligned_images/M010/T2/01289.jpg,1,0,1,0,1,1,0,0,0,1,0,0
58445,BP4D/aligned_images/F011/T1/00655.jpg,1,1,0,1,1,1,1,0,0,1,1,0
1767,BP4D/aligned_images/F001/T4/01031.jpg,0,0,0,1,1,1,1,0,0,0,0,0
58848,BP4D/aligned_images/F011/T2/01013.jpg,0,0,0,0,0,0,0,1,0,0,0,0
97695,BP4D/aligned_images/M018/T1/00448.jpg,0,0,0,0,0,0,0,0,0,0,0,0
65932,BP4D/aligned_images/F020/T2/01170.jpg,1,0,1,0,1,0,0,0,0,1,0,0
97847,BP4D/aligned_images/M018/T2/00333.jpg,0,0,0,0,0,0,0,0,0,0,0,0
86902,BP4D/aligned_images/M013/T1/01120.jpg,0,0,0,1,1,1,1,1,0,1,0,1
63624,BP4D/aligned_images/F013/T4/00691.jpg,0,0,0,1,1,1,1,1,0,0,0,0
98800,BP4D/aligned_images/M018/T4/01313.jpg,0,0,0,1,1,1,1,0,0,0,0,0
47856,BP4D/aligned_images/M014/T2/00267.jpg,0,0,1,0,1,0,0,0,0,0,0,0
79650,BP4D/aligned_images/M005/T8/00038.jpg,1,1,1,1,1,1,0,1,0,1,0,0
35286,BP4D/aligned_images/M004/T5/00801.jpg,0,0,0,1,1,0,1,0,1,1,1,0
5901,BP4D/aligned_images/F002/T5/00744.jpg,0,0,0,0,1,0,1,0,0,1,0,0
60476,BP4D/aligned_images/F011/T5/01307.jpg,0,0,0,1,1,1,1,0,0,0,0,0
80250,BP4D/aligned_images/M010/T2/01059.jpg,1,0,1,0,1,1,0,0,0,0,0,0
93812,BP4D/aligned_images/M017/T1/00520.jpg,0,0,0,0,0,1,1,0,0,0,0,0
23043,BP4D/aligned_images/F018/T4/00627.jpg,0,0,0,1,0,1,1,1,0,1,0,0
5203,BP4D/aligned_images/F002/T3/00209.jpg,0,0,0,0,1,1,1,1,0,0,0,0
81869,BP4D/aligned_images/M010/T5/00900.jpg,1,0,1,0,0,1,1,0,0,0,0,0
52352,BP4D/aligned_images/F003/T4/00824.jpg,0,0,0,1,1,1,1,1,0,0,0,0
19271,BP4D/aligned_images/F016/T3/00153.jpg,1,0,1,1,1,1,0,1,0,0,0,0
52882,BP4D/aligned_images/F003/T5/00918.jpg,0,0,0,1,1,0,1,1,0,0,0,0
21983,BP4D/aligned_images/F018/T1/00967.jpg,0,0,0,1,1,1,1,1,1,1,0,0
69872,BP4D/aligned_images/F022/T2/00644.jpg,0,0,1,0,0,0,0,0,0,0,0,0
66529,BP4D/aligned_images/F020/T3/00170.jpg,0,0,0,1,1,1,1,1,0,0,0,0
10135,BP4D/aligned_images/F008/T6/00159.jpg,1,0,0,0,1,1,1,1,0,0,0,0
43887,BP4D/aligned_images/M012/T1/01084.jpg,0,0,0,1,1,1,1,1,0,1,0,0
66648,BP4D/aligned_images/F020/T3/00289.jpg,0,0,0,1,1,1,1,1,0,0,0,0
8005,BP4D/aligned_images/F008/T1/00428.jpg,0,1,0,1,1,1,1,0,0,0,0,0
88550,BP4D/aligned_images/M013/T5/00264.jpg,0,0,0,0,1,1,0,1,1,1,0,1
52875,BP4D/aligned_images/F003/T5/00911.jpg,0,0,0,1,1,0,1,1,0,0,0,0
4128,BP4D/aligned_images/F002/T1/00201.jpg,0,0,0,1,0,0,1,0,0,0,0,0
82656,BP4D/aligned_images/M010/T7/00297.jpg,0,0,0,0,0,1,1,1,0,1,0,0
77132,BP4D/aligned_images/M005/T2/01262.jpg,0,0,0,0,0,0,0,1,0,1,0,1
75972,BP4D/aligned_images/M002/T7/01220.jpg,0,0,0,1,1,0,0,0,0,0,0,0
56903,BP4D/aligned_images/F005/T6/00572.jpg,0,0,1,1,1,1,0,1,0,0,0,0
98894,BP4D/aligned_images/M018/T4/01407.jpg,0,0,0,1,0,1,1,0,0,0,0,0
39392,BP4D/aligned_images/M007/T7/00249.jpg,0,0,0,1,1,1,0,0,1,0,0,0
46375,BP4D/aligned_images/M012/T7/00074.jpg,1,1,0,0,0,0,0,0,0,1,0,0
13968,BP4D/aligned_images/F009/T6/00872.jpg,0,0,1,0,0,0,0,1,0,0,0,0
56644,BP4D/aligned_images/F005/T5/01373.jpg,1,0,0,1,0,1,0,1,0,1,0,1
91124,BP4D/aligned_images/M016/T3/00080.jpg,0,0,0,0,0,0,0,0,0,1,0,0
12401,BP4D/aligned_images/F009/T2/00416.jpg,0,0,1,1,1,0,0,0,0,0,0,0
91918,BP4D/aligned_images/M016/T5/00750.jpg,1,1,0,0,0,0,0,0,0,0,0,0
47208,BP4D/aligned_images/M014/T1/00520.jpg,0,0,0,1,1,1,1,0,0,0,0,0
50683,BP4D/aligned_images/F003/T1/00816.jpg,1,1,0,0,0,1,0,1,0,0,0,0
68625,BP4D/aligned_images/F020/T7/01357.jpg,0,0,0,1,1,1,1,1,0,0,1,0
918,BP4D/aligned_images/F001/T2/01086.jpg,0,0,1,0,0,1,0,0,1,1,1,0
89389,BP4D/aligned_images/M013/T7/00113.jpg,0,0,0,0,1,0,0,0,0,0,0,0
82728,BP4D/aligned_images/M010/T7/00369.jpg,0,0,0,1,0,1,1,0,0,0,0,0
92325,BP4D/aligned_images/M016/T5/01157.jpg,0,0,0,0,0,0,1,0,0,0,0,0
8761,BP4D/aligned_images/F008/T2/01287.jpg,1,0,0,0,0,0,0,0,0,0,0,0
26243,BP4D/aligned_images/F023/T3/00129.jpg,0,0,0,0,0,0,0,0,0,0,0,1
59154,BP4D/aligned_images/F011/T3/00011.jpg,0,0,0,0,0,0,0,0,0,0,0,0
47296,BP4D/aligned_images/M014/T1/00608.jpg,1,0,0,0,0,0,1,0,0,0,0,0
72374,BP4D/aligned_images/F022/T8/00201.jpg,0,0,1,1,1,1,0,1,1,1,1,1
75402,BP4D/aligned_images/M002/T6/00806.jpg,0,1,0,1,1,1,1,0,0,0,0,0
21298,BP4D/aligned_images/F016/T7/00438.jpg,0,0,0,0,0,1,1,1,0,1,0,0
33315,BP4D/aligned_images/M004/T1/00570.jpg,0,1,0,1,1,1,1,1,0,0,1,0
66124,BP4D/aligned_images/F020/T2/01362.jpg,1,0,1,0,1,0,0,0,0,1,0,0
34915,BP4D/aligned_images/M004/T5/00430.jpg,0,0,0,1,1,1,1,0,1,1,1,0
56435,BP4D/aligned_images/F005/T5/01164.jpg,1,0,1,0,0,0,0,0,0,0,0,0
91412,BP4D/aligned_images/M016/T4/00326.jpg,0,0,1,1,1,1,1,1,0,0,0,0
15690,BP4D/aligned_images/F010/T3/00038.jpg,0,0,0,0,0,0,0,0,0,0,0,0
18616,BP4D/aligned_images/F016/T1/00520.jpg,0,1,0,1,1,1,1,1,0,0,1,0
95728,BP4D/aligned_images/M017/T5/00933.jpg,0,0,0,1,1,1,1,1,0,0,0,0
43547,BP4D/aligned_images/M012/T1/00744.jpg,0,0,0,1,1,1,1,1,0,0,0,0
18817,BP4D/aligned_images/F016/T2/00710.jpg,0,0,0,0,0,0,0,0,0,0,0,0
66253,BP4D/aligned_images/F020/T2/01491.jpg,1,0,1,0,1,0,0,0,0,0,0,0
100297,BP4D/aligned_images/M018/T7/00814.jpg,0,0,0,0,0,0,0,0,0,0,0,0
46511,BP4D/aligned_images/M012/T7/00210.jpg,1,1,0,0,0,1,0,0,0,1,0,0
49022,BP4D/aligned_images/M014/T5/00960.jpg,0,0,0,0,0,1,1,1,0,0,0,0
21040,BP4D/aligned_images/F016/T7/00180.jpg,0,0,0,1,1,1,1,1,0,0,0,0
68687,BP4D/aligned_images/F020/T8/00018.jpg,1,0,1,1,1,1,1,1,1,1,0,1
14143,BP4D/aligned_images/F009/T6/01047.jpg,0,0,1,0,0,0,0,0,0,0,1,0
82297,BP4D/aligned_images/M010/T6/00901.jpg,0,1,0,0,1,0,0,1,0,0,0,0
